Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2019,2019,kg,0.19,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2020,2020,kg,0.19,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2021,2021,kg,0.19,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2017,2017,kg,0.15,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2018,2018,kg,0.17,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2019,2019,kg,0.16,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2020,2020,kg,0.17,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2021,2021,kg,0.17,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2017,2017,kg,0.05,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2018,2018,kg,0.05,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2019,2019,kg,0.04,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2020,2020,kg,0.04,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2021,2021,kg,0.04,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2017,2017,kg,0.13,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2018,2018,kg,0.09,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2019,2019,kg,0.13,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2020,2020,kg,0.13,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2021,2021,kg,0.13,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2017,2017,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2018,2018,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2019,2019,kg,0,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2020,2020,kg,0,E,Estimated value
FBS,Food Balances (2010-),348,Hungary,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2021,2021,kg,0,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2017,2017,kg,20.2,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2018,2018,kg,23.58,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2019,2019,kg,19.43,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2020,2020,kg,20.4,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2021,2021,kg,19.45,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2017,2017,kg,3.4,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2018,2018,kg,3.41,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2019,2019,kg,3.59,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2020,2020,kg,2.92,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2021,2021,kg,3.57,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2017,2017,kg,28.73,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2018,2018,kg,30.01,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2019,2019,kg,29.44,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2020,2020,kg,29.29,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2021,2021,kg,27.81,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2017,2017,kg,23.85,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2018,2018,kg,24.39,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2019,2019,kg,28.11,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2020,2020,kg,28.88,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2021,2021,kg,26.84,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2017,2017,kg,0.36,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2018,2018,kg,0.61,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2019,2019,kg,1.02,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2020,2020,kg,0.56,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2021,2021,kg,2.52,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2017,2017,kg,1.7,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2018,2018,kg,1.75,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2019,2019,kg,1.46,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2020,2020,kg,1.2,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2021,2021,kg,7.1,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2017,2017,kg,4.01,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2018,2018,kg,2.57,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2019,2019,kg,0.85,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2020,2020,kg,0.74,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2021,2021,kg,1.39,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2743,Cream,2017,2017,kg,5.44,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2743,Cream,2018,2018,kg,1.72,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2743,Cream,2019,2019,kg,2.5,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2743,Cream,2020,2020,kg,1.93,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2743,Cream,2021,2021,kg,0,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2017,2017,kg,4.08,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2018,2018,kg,4.14,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2019,2019,kg,4.14,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2020,2020,kg,4.35,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2021,2021,kg,4.25,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2017,2017,kg,0.04,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2018,2018,kg,0.06,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2019,2019,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2020,2020,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2021,2021,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2017,2017,kg,12.2,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2018,2018,kg,11.34,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2019,2019,kg,12.36,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2020,2020,kg,12.45,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2021,2021,kg,10.11,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2017,2017,kg,329.6,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2018,2018,kg,332.92,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2019,2019,kg,214.71,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2020,2020,kg,249.9,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2021,2021,kg,316.31,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2017,2017,kg,3.67,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2018,2018,kg,3.36,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2019,2019,kg,2.67,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2020,2020,kg,2.64,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2021,2021,kg,2.62,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2017,2017,kg,7.32,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2018,2018,kg,8.89,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2019,2019,kg,10.19,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2020,2020,kg,10.08,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2021,2021,kg,10,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2017,2017,kg,10.96,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2018,2018,kg,4.94,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2019,2019,kg,5.59,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2020,2020,kg,5.53,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2021,2021,kg,5.49,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2017,2017,kg,0,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2018,2018,kg,0,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2019,2019,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2020,2020,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2021,2021,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2017,2017,kg,0.55,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2018,2018,kg,0.63,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2019,2019,kg,0.74,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2020,2020,kg,0.73,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2021,2021,kg,0.72,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2017,2017,kg,0.13,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2018,2018,kg,0.08,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2019,2019,kg,0.3,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2020,2020,kg,0.3,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2021,2021,kg,0.29,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2017,2017,kg,0.7,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2018,2018,kg,1.07,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2019,2019,kg,0.95,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2020,2020,kg,0.94,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2021,2021,kg,0.93,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2017,2017,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2018,2018,kg,0,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2019,2019,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2020,2020,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),372,Ireland,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2021,2021,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2017,2017,kg,16.33,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2018,2018,kg,17.21,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2019,2019,kg,17.45,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2020,2020,kg,16.2,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2021,2021,kg,15.98,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2017,2017,kg,0.88,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2018,2018,kg,0.88,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2019,2019,kg,0.89,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2020,2020,kg,0.77,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2021,2021,kg,0.81,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2017,2017,kg,40.69,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2018,2018,kg,38.47,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2019,2019,kg,36.55,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2020,2020,kg,33.37,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2021,2021,kg,35.87,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2017,2017,kg,19.08,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2018,2018,kg,19.18,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2019,2019,kg,19.63,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2020,2020,kg,20.88,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2021,2021,kg,20.61,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2017,2017,kg,1.74,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2018,2018,kg,1.72,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2019,2019,kg,1.2,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2020,2020,kg,1.09,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2021,2021,kg,1.04,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2017,2017,kg,2.19,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2018,2018,kg,2.77,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2019,2019,kg,2.62,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2020,2020,kg,2.34,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2021,2021,kg,2.79,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2017,2017,kg,2.45,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2018,2018,kg,2.52,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2019,2019,kg,2.51,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2020,2020,kg,2.32,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2021,2021,kg,2.52,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2743,Cream,2017,2017,kg,2.98,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2743,Cream,2018,2018,kg,2.7,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2743,Cream,2019,2019,kg,5.09,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2743,Cream,2020,2020,kg,5.11,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2743,Cream,2021,2021,kg,4.85,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2017,2017,kg,1.29,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2018,2018,kg,1.34,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2019,2019,kg,1.51,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2020,2020,kg,1.77,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2021,2021,kg,1.69,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2017,2017,kg,0,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2018,2018,kg,0,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2019,2019,kg,0,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2020,2020,kg,0,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2021,2021,kg,0,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2017,2017,kg,11.76,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2018,2018,kg,11.89,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2019,2019,kg,11.42,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2020,2020,kg,11.65,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2021,2021,kg,11.32,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2017,2017,kg,190.92,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2018,2018,kg,213.3,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2019,2019,kg,222.08,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2020,2020,kg,228.46,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2021,2021,kg,230.32,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2017,2017,kg,3.48,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2018,2018,kg,3.74,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2019,2019,kg,3.92,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2020,2020,kg,3.94,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2021,2021,kg,3.96,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2017,2017,kg,7.85,E,Estimated value
