"ECO_ID","ECO_NAME","ISO3CD","ROMNAM","M49Code","area"
60129,"Isthmian-Atlantic moist forests","PAN","Panama","591",22700.1698301967
60130,"Isthmian-Pacific moist forests","PAN","Panama","591",19956.0683998526
60167,"Talamancan montane forests","PAN","Panama","591",7137.15941083749
60224,"Panamanian dry forests","PAN","Panama","591",5079.54381538219
61403,"Mesoamerican Gulf-Caribbean mangroves","PAN","Panama","591",502.814115192433
61405,"South American Pacific mangroves","PAN","Panama","591",2005.72024965339
61407,"Southern Mesoamerican Pacific mangroves","PAN","Panama","591",1160.90395209695
-9998,"Lake","PER","Peru","604",5001.24671630419
60105,"Bolivian Yungas","PER","Peru","604",4711.36438005444
60121,"Eastern Cordillera real montane forests","PER","Peru","604",25845.463823931
60128,"Iquitos varzeá","PER","Peru","604",83151.7513122989
60142,"Napo moist forests","PER","Peru","604",139974.840578359
60153,"Peruvian Yungas","PER","Peru","604",185961.878888933
60156,"Purus varzeá","PER","Peru","604",2885.28014186261
60163,"Solimões-Japurá moist forests","PER","Peru","604",58787.2769052007
60166,"Southwest Amazon moist forests","PER","Peru","604",260999.916127332
60174,"Ucayali moist forests","PER","Peru","604",114442.969452693
60223,"Marañón dry forests","PER","Peru","604",11322.2997858222
60232,"Tumbes-Piura dry forests","PER","Peru","604",38071.5155363157
60702,"Beni savanna","PER","Peru","604",150.556830382584
61001,"Central Andean dry puna","PER","Peru","604",113.965840233852
61002,"Central Andean puna","PER","Peru","604",67279.7537434173
61003,"Central Andean wet puna","PER","Peru","604",99095.1701521803
61004,"Cordillera Central páramo","PER","Peru","604",11671.573372102
61315,"Sechura desert","PER","Peru","604",182781.799785078
61405,"South American Pacific mangroves","PER","Peru","604",330.576443997677
40102,"Borneo lowland rain forests","PHL","Philippines","608",63.6949718187663
40114,"Greater Negros-Panay rain forests","PHL","Philippines","608",34322.035160628
40122,"Luzon montane rain forests","PHL","Philippines","608",8272.79028034529
40123,"Luzon rain forests","PHL","Philippines","608",94061.4206185515
40125,"Maldives-Lakshadweep-Chagos Archipelago tropical moist forests","PHL","Philippines","608",238.585524227088
40128,"Mindanao montane rain forests","PHL","Philippines","608",18120.233741295
40129,"Mindanao-Eastern Visayas rain forests","PHL","Philippines","608",103622.915033048
40130,"Mindoro rain forests","PHL","Philippines","608",9977.48248272456
40143,"Palawan rain forests","PHL","Philippines","608",13859.9940179712
40156,"Sulu Archipelago rain forests","PHL","Philippines","608",2133.30190224061
40302,"Luzon tropical pine forests","PHL","Philippines","608",7052.43926771659
70110,"Palau tropical moist forests","PLW","Palau","585",454.413663418492
10101,"Admiralty Islands lowland rain forests","PNG","Papua New Guinea","598",2015.8917750198
10105,"Central Range montane rain forests","PNG","Papua New Guinea","598",96727.1802028739
10107,"Huon Peninsula montane rain forests","PNG","Papua New Guinea","598",16439.2687197217
10110,"Louisiade Archipelago rain forests","PNG","Papua New Guinea","598",1378.57756988462
10111,"New Britain-New Ireland lowland rain forests","PNG","Papua New Guinea","598",34252.3117354538
10112,"New Britain-New Ireland montane rain forests","PNG","Papua New Guinea","598",12081.1856424863
10115,"Northern New Guinea lowland rain and freshwater swamp forests","PNG","Papua New Guinea","598",75216.980324398
10116,"Northern New Guinea montane rain forests","PNG","Papua New Guinea","598",6593.36704427511
10119,"Solomon Islands rain forests","PNG","Papua New Guinea","598",9110.8622647748
10120,"Southeastern Papuan rain forests","PNG","Papua New Guinea","598",76503.7402244253
10121,"Southern New Guinea freshwater swamp forests","PNG","Papua New Guinea","598",48936.0311491783
10122,"Southern New Guinea lowland rain forests","PNG","Papua New Guinea","598",46931.4663110683
10125,"Trobriand Islands rain forests","PNG","Papua New Guinea","598",3726.75620794115
10708,"Trans Fly savanna and grasslands","PNG","Papua New Guinea","598",18122.2826180929
11002,"Central Range sub-alpine grasslands","PNG","Papua New Guinea","598",5782.27998018585
11401,"New Guinea mangroves","PNG","Papua New Guinea","598",4951.94030429311
80405,"Baltic mixed forests","POL","Poland","616",43888.1074391894
80412,"Central European mixed forests","POL","Poland","616",241077.218303933
80445,"Western European broadleaf forests","POL","Poland","616",7442.56044923106
80504,"Carpathian montane forests","POL","Poland","616",19295.2814410927
80413,"Central Korean deciduous forests","PRK","Democratic People's Republic of Korea","408",27980.6266392948
80414,"Changbai Mountains mixed forests","PRK","Democratic People's Republic of Korea","408",47358.4735760726
80426,"Manchurian mixed forests","PRK","Democratic People's Republic of Korea","408",46313.4711869321
80430,"Northeast China Plain deciduous forests","PRK","Democratic People's Republic of Korea","408",33.9066670712788
80403,"Azores temperate mixed forests","PRT","Portugal","620",2239.25210580252
80406,"Cantabrian mixed forests","PRT","Portugal","620",14807.036273955
80425,"Madeira evergreen forests","PRT","Portugal","620",769.176878457234
81209,"Iberian sclerophyllous and semi-deciduous forests","PRT","Portugal","620",19659.4887392275
81216,"Northwest Iberian montane forests","PRT","Portugal","620",12586.001590819
81221,"Southwest Iberian Mediterranean sclerophyllous and mixed forests","PRT","Portugal","620",40942.1127916234
60150,"Alto Paraná Atlantic forests","PRY","Paraguay","600",85943.4084707275
60210,"Dry Chaco","PRY","Paraguay","600",174827.026655611
60704,"Cerrado","PRY","Paraguay","600",8139.12073583505
60708,"Humid Chaco","PRY","Paraguay","600",128230.672869062
60907,"Pantanal","PRY","Paraguay","600",1997.12910225184
60908,"Paraná flooded savanna","PRY","Paraguay","600",88.8674524072891
60909,"Southern Cone Mesopotamian savanna","PRY","Paraguay","600",6.36811758705226
81207,"Eastern Mediterranean conifer-sclerophyllous-broadleaf forests","PSE","Gaza","1027",234.474562323042
81303,"Arabian Desert and East Sahero-Arabian xeric shrublands","PSE","Gaza","1027",72.2526573053996
81320,"Mesopotamian shrub desert","PSE","Gaza","1027",55.6678936124199
81207,"Eastern Mediterranean conifer-sclerophyllous-broadleaf forests","PSE","West Bank","1049",4830.66603972012
81303,"Arabian Desert and East Sahero-Arabian xeric shrublands","PSE","West Bank","1049",916.563515970895
81320,"Mesopotamian shrub desert","PSE","West Bank","1049",111.898879445013
81303,"Arabian Desert and East Sahero-Arabian xeric shrublands","QAT","Qatar","634",6326.48576059133
81323,"Persian Gulf desert and semi-desert","QAT","Qatar","634",5015.54577140348
80404,"Balkan mixed forests","ROU","Romania","642",34873.7514166221
80412,"Central European mixed forests","ROU","Romania","642",36214.3132283123
80419,"East European forest steppe","ROU","Romania","642",17765.6459938453
80431,"Pannonian mixed forests","ROU","Romania","642",70598.5569291131
80504,"Carpathian montane forests","ROU","Romania","642",53497.0158086543
80814,"Pontic steppe","ROU","Romania","642",24640.9793138997
-9998,"Lake","RUS","Russian Federation","643",119295.55381537
80408,"Caucasus mixed forests","RUS","Russian Federation","643",57631.5857840316
80412,"Central European mixed forests","RUS","Russian Federation","643",34059.4713513726
80416,"Crimean Submediterranean forest complex","RUS","Russian Federation","643",22184.1773091536
80419,"East European forest steppe","RUS","Russian Federation","643",580950.396787589
80426,"Manchurian mixed forests","RUS","Russian Federation","643",95733.4861254478
80436,"Sarmatic mixed forests","RUS","Russian Federation","643",474064.639370746
80438,"South Sakhalin-Kurile mixed forests","RUS","Russian Federation","643",11094.2527532794
80443,"Ussuri broadleaf and mixed forests","RUS","Russian Federation","643",197408.557280286
80444,"Western Siberian hemiboreal forests","RUS","Russian Federation","643",224503.918138837
80502,"Altai montane forest and forest steppe","RUS","Russian Federation","643",25419.8570564656
80505,"Da Hinggan-Dzhagdy Mountains conifer forests","RUS","Russian Federation","643",97648.3350601121
80519,"Sayan montane conifer forests","RUS","Russian Federation","643",320201.347403048
80601,"East Siberian taiga","RUS","Russian Federation","643",3922198.21492953
80603,"Kamchatka-Kurile meadows and sparse forests","RUS","Russian Federation","643",140829.134502958
80604,"Kamchatka-Kurile taiga","RUS","Russian Federation","643",15294.8303907256
80605,"Northeast Siberian taiga","RUS","Russian Federation","643",1131160.62498076
80606,"Okhotsk-Manchurian taiga","RUS","Russian Federation","643",400145.407926842
80607,"Sakhalin Island taiga","RUS","Russian Federation","643",65166.0304337454
80608,"Scandinavian and Russian taiga","RUS","Russian Federation","643",1481217.80763257
80609,"Trans-Baikal conifer forests","RUS","Russian Federation","643",163237.335228846
80610,"Ural montane forests and tundra","RUS","Russian Federation","643",175549.321923629
80611,"West Siberian taiga","RUS","Russian Federation","643",1679969.23007083
80802,"Altai steppe and semi-desert","RUS","Russian Federation","643",3.37224069039376
80804,"Daurian forest steppe","RUS","Russian Federation","643",112070.961255919
80809,"Kazakh forest steppe","RUS","Russian Federation","643",374993.946312433
80810,"Kazakh steppe","RUS","Russian Federation","643",142077.358969591
80813,"Mongolian-Manchurian grassland","RUS","Russian Federation","643",2619.84985576462
80814,"Pontic steppe","RUS","Russian Federation","643",647421.02003843
80815,"Sayan Intermontane steppe","RUS","Russian Federation","643",33794.8378662043
80816,"Selenge-Orkhon forest steppe","RUS","Russian Federation","643",26183.0252504494
80817,"South Siberian forest steppe","RUS","Russian Federation","643",162595.632359677
80901,"Amur meadow steppe","RUS","Russian Federation","643",69924.7371750902
80907,"Suiphun-Khanka meadows and forest meadows","RUS","Russian Federation","643",18594.4801228888
81001,"Altai alpine meadow and tundra","RUS","Russian Federation","643",27547.9409446655
81016,"Sayan Alpine meadows and tundra","RUS","Russian Federation","643",59452.9124802984
81101,"Arctic desert","RUS","Russian Federation","643",87877.0579307439
81102,"Bering tundra","RUS","Russian Federation","643",473806.0456328
81103,"Cherskii-Kolyma mountain tundra","RUS","Russian Federation","643",560271.343291931
81104,"Chukchi Peninsula tundra","RUS","Russian Federation","643",295520.482600895
81105,"Kamchatka Mountain tundra and forest tundra","RUS","Russian Federation","643",118563.488327445
81106,"Kola Peninsula tundra","RUS","Russian Federation","643",52339.7339258205
81107,"Northeast Siberian coastal tundra","RUS","Russian Federation","643",221962.403988624
81108,"Northwest Russian-Novaya Zemlya tundra","RUS","Russian Federation","643",273005.002614216
81109,"Novosibirsk Islands arctic desert","RUS","Russian Federation","643",35425.6496398048
81110,"Scandinavian Montane Birch forest and grasslands","RUS","Russian Federation","643",1.12245761922455
81111,"Taimyr-Central Siberian tundra","RUS","Russian Federation","643",953268.567243877
81112,"Trans-Baikal Bald Mountain tundra","RUS","Russian Federation","643",218604.452808587
81113,"Wrangel Island arctic desert","RUS","Russian Federation","643",7461.70739806284
81114,"Yamal-Gydan tundra","RUS","Russian Federation","643",406284.762104889
81308,"Caspian lowland desert","RUS","Russian Federation","643",86828.9270704776
81316,"Great Lakes Basin desert steppe","RUS","Russian Federation","643",21795.2317110753
30101,"Albertine Rift montane forests","RWA","Rwanda","646",11020.9853772951
30704,"Central Zambezian Miombo woodlands","RWA","Rwanda","646",3.93287782246831
30721,"Victoria Basin forest-savanna mosaic","RWA","Rwanda","646",13731.8996988665
31013,"Rwenzori-Virunga montane moorlands","RWA","Rwanda","646",623.426377307895
31302,"Arabian Peninsula coastal fog desert","SAU","Saudi Arabia","682",15113.6496849167
31320,"Southwestern Arabian foothills savanna","SAU","Saudi Arabia","682",118782.825948689
31321,"Southwestern Arabian montane woodlands","SAU","Saudi Arabia","682",46239.8253033967
81303,"Arabian Desert and East Sahero-Arabian xeric shrublands","SAU","Saudi Arabia","682",1322763.53375136
81323,"Persian Gulf desert and semi-desert","SAU","Saudi Arabia","682",47350.882384632
81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","SAU","Saudi Arabia","682",372892.622463663
30112,"Ethiopian montane forests","SDN","Sudan","729",2697.93031372929
30705,"East Sudanian savanna","SDN","Sudan","729",81984.6812477432
30713,"Sahelian Acacia savanna","SDN","Sudan","729",1044860.75621491
30715,"Somali Acacia-Commiphora bushlands and thickets","SDN","Sudan","729",317.673690516961
31007,"Ethiopian montane grasslands and woodlands","SDN","Sudan","729",567.924195362144
31303,"East Saharan montane xeric woodlands","SDN","Sudan","729",2056.81380749988
31305,"Ethiopian xeric grasslands and shrublands","SDN","Sudan","729",869.155304352569
81327,"Sahara desert","SDN","Sudan","729",322122.820191681
81329,"South Saharan steppe and woodlands","SDN","Sudan","729",385531.661042493
81331,"Tibesti-Jebel Uweinat montane xeric woodlands","SDN","Sudan","729",528.185009748497
81333,"Red Sea coastal desert","SDN","Sudan","729",20042.0085779762
30707,"Guinean forest-savanna mosaic","SEN","Senegal","686",26508.5269802181
30713,"Sahelian Acacia savanna","SEN","Senegal","686",54179.7223515477
30722,"West Sudanian savanna","SEN","Senegal","686",114523.010617098
31403,"Guinean mangroves","SEN","Senegal","686",1488.78622567626
40146,"Peninsular Malaysian rain forests","SGP","Singapore","702",563.600689860439
10119,"Solomon Islands rain forests","SLB","Solomon Islands","90",24762.0814030215
10126,"Vanuatu rain forests","SLB","Solomon Islands","90",455.376050993989
30114,"Guinean montane forests","SLE","Sierra Leone","694",1653.06330312784
30130,"Western Guinean lowland forests","SLE","Sierra Leone","694",45161.6277771973
30707,"Guinean forest-savanna mosaic","SLE","Sierra Leone","694",18684.4256901981
31403,"Guinean mangroves","SLE","Sierra Leone","694",6857.49685085235
60112,"Central American montane forests","SLV","El Salvador","222",962.261519527829
60162,"Sierra Madre de Chiapas moist forests","SLV","El Salvador","222",63.4557301678111
60209,"Central American dry forests","SLV","El Salvador","222",8243.66629177795
60303,"Central American pine-oak forests","SLV","El Salvador","222",10725.1281068427
61407,"Southern Mesoamerican Pacific mangroves","SLV","El Salvador","222",654.67173303433
81211,"Italian sclerophyllous and semi-deciduous forests","SMR","San Marino","674",60.9393234857105
30112,"Ethiopian montane forests","SOM","Somalia","706",2042.25767987029
30125,"Northern Zanzibar-Inhambane coastal forest mosaic","SOM","Somalia","706",28168.8315060482
30715,"Somali Acacia-Commiphora bushlands and thickets","SOM","Somalia","706",482759.737112076
31305,"Ethiopian xeric grasslands and shrublands","SOM","Somalia","706",31875.7567037563
31307,"Hobyo grasslands and shrublands","SOM","Somalia","706",25441.0934459936
31319,"Somali montane xeric woodlands","SOM","Somalia","706",62353.210700138
31402,"East African mangroves","SOM","Somalia","706",465.566533131289
80404,"Balkan mixed forests","SRB","Serbia","688",60112.5634132518
80418,"Dinaric Mountains mixed forests","SRB","Serbia","688",2461.67783024472
80431,"Pannonian mixed forests","SRB","Serbia","688",24965.808229009
80435,"Rodope montane mixed forests","SRB","Serbia","688",693.399001680568
81217,"Pindus Mountains mixed forests","SRB","Serbia","688",222.766641254436
30108,"East African montane forests","SSD","South Sudan","728",4701.41641611597
30705,"East Sudanian savanna","SSD","South Sudan","728",195016.059478544
30711,"Northern Acacia-Commiphora bushlands and thickets","SSD","South Sudan","728",33215.5171903403
30712,"Northern Congolian forest-savanna mosaic","SSD","South Sudan","728",152343.653096001
30713,"Sahelian Acacia savanna","SSD","South Sudan","728",63406.3921731672
30715,"Somali Acacia-Commiphora bushlands and thickets","SSD","South Sudan","728",3.3093735853114
30721,"Victoria Basin forest-savanna mosaic","SSD","South Sudan","728",6227.55732191971
30905,"Saharan flooded grasslands","SSD","South Sudan","728",177942.981140934
31313,"Masai xeric grasslands and shrublands","SSD","South Sudan","728",56.3023121120899
30127,"Sao Tome, Principe and Annobon moist lowland forests","STP","Sao Tome and Principe","678",972.683041875457
60124,"Guianan Highlands moist forests","SUR","Suriname","740",2143.06532777662
60125,"Guianan moist forests","SUR","Suriname","740",129791.195344155
60149,"Guianan freshwater swamp forests","SUR","Suriname","740",7688.93845035884
60169,"Pantepui","SUR","Suriname","740",317.222415380695
60173,"Uatuma-Trombetas moist forests","SUR","Suriname","740",135.142484053075
60707,"Guianan savanna","SUR","Suriname","740",541.446621046174
61401,"Amazon-Orinoco-Southern Caribbean mangroves","SUR","Suriname","740",4221.91092485782
80431,"Pannonian mixed forests","SVK","Slovakia","703",31489.5891120815
80504,"Carpathian montane forests","SVK","Slovakia","703",17536.6603764191
80418,"Dinaric Mountains mixed forests","SVN","Slovenia","705",4759.88790336415
80431,"Pannonian mixed forests","SVN","Slovenia","705",10199.2602491057
80432,"Po Basin mixed forests","SVN","Slovenia","705",3.39833905758541
80501,"Alps conifer and mixed forests","SVN","Slovenia","705",3762.60810020751
81210,"Illyrian deciduous forests","SVN","Slovenia","705",1532.45763596363
-9998,"Lake","SWE","Sweden","752",5733.00616096489
80405,"Baltic mixed forests","SWE","Sweden","752",8658.35788476563
80436,"Sarmatic mixed forests","SWE","Sweden","752",119736.094047414
80608,"Scandinavian and Russian taiga","SWE","Sweden","752",260173.637400717
81110,"Scandinavian Montane Birch forest and grasslands","SWE","Sweden","752",50630.7726724473
30119,"Maputaland coastal forest mosaic","SWZ","Eswatini","748",3071.00354860898
30725,"Zambezian and Mopane woodlands","SWZ","Eswatini","748",7002.73187206825
31004,"Drakensberg montane grasslands, woodlands and forests","SWZ","Eswatini","748",7295.81999195221
30113,"Granitic Seychelles forests","SYC","Seychelles","690",205.899919247919
31301,"Aldabra Island xeric scrub","SYC","Seychelles","690",154.267120734012
80812,"Middle East steppe","SYR","Syrian Arab Republic","760",81783.4064562436
81207,"Eastern Mediterranean conifer-sclerophyllous-broadleaf forests","SYR","Syrian Arab Republic","760",46990.3860025391
81220,"Southern Anatolian montane conifer and deciduous forests","SYR","Syrian Arab Republic","760",5062.52627175757
81320,"Mesopotamian shrub desert","SYR","Syrian Arab Republic","760",53537.357018263
-9998,"Lake","TCD","Chad","148",4417.26122503353
30705,"East Sudanian savanna","TCD","Chad","148",172017.070210661
30713,"Sahelian Acacia savanna","TCD","Chad","148",567359.444547392
30904,"Lake Chad flooded savanna","TCD","Chad","148",9858.48764517881
31303,"East Saharan montane xeric woodlands","TCD","Chad","148",25717.7897932385
81327,"Sahara desert","TCD","Chad","148",327119.650961009
81329,"South Saharan steppe and woodlands","TCD","Chad","148",89543.4125923012
81331,"Tibesti-Jebel Uweinat montane xeric woodlands","TCD","Chad","148",73421.0880561266
30111,"Eastern Guinean forests","TGO","Togo","768",6256.17938647272
30707,"Guinean forest-savanna mosaic","TGO","Togo","768",14309.2130161513
30722,"West Sudanian savanna","TGO","Togo","768",36105.5103873287
40106,"Cardamom Mountains rain forests","THA","Thailand","764",12058.5650299546
40107,"Chao Phraya freshwater swamp forests","THA","Thailand","764",38858.3036397442
40108,"Chao Phraya lowland moist deciduous forests","THA","Thailand","764",20189.4691600178
40119,"Kayah-Karen montane rain forests","THA","Thailand","764",64174.953784662
40121,"Luang Prabang montane rain forests","THA","Thailand","764",19247.8654112821
40137,"Northern Indochina subtropical forests","THA","Thailand","764",4401.23892374396
40138,"Northern Khorat Plateau moist deciduous forests","THA","Thailand","764",11234.9815633235
40139,"Northern Thailand-Laos moist deciduous forests","THA","Thailand","764",30435.6580603005
40144,"Peninsular Malaysian montane rain forests","THA","Thailand","764",723.244959527651
40146,"Peninsular Malaysian rain forests","THA","Thailand","764",9901.24402841634
40163,"Tenasserim-South Thailand semi-evergreen rain forests","THA","Thailand","764",64073.3702948639
40202,"Central Indochina dry forests","THA","Thailand","764",211120.539033843
40210,"Southeastern Indochina dry evergreen forests","THA","Thailand","764",15030.3975308858
41402,"Indochina mangroves","THA","Thailand","764",8147.62154929212
41404,"Myanmar Coast mangroves","THA","Thailand","764",3575.25684693687
-9999,"Rock and Ice","TJK","Tajikistan","762",7586.16177887328
80801,"Alai-Western Tian Shan steppe","TJK","Tajikistan","762",3974.20378728162
80808,"Gissaro-Alai open woodlands","TJK","Tajikistan","762",62047.1104092692
81005,"Hindu Kush alpine meadow","TJK","Tajikistan","762",0.213498425264359
81006,"Karakoram-West Tibetan Plateau alpine steppe","TJK","Tajikistan","762",5.03914044139705
81014,"Pamir alpine desert and tundra","TJK","Tajikistan","762",63683.1261730543
81306,"Badghyz and Karabil semi-desert","TJK","Tajikistan","762",3859.77020080376
81322,"Paropamisus xeric woodlands","TJK","Tajikistan","762",190.988228409206
-9998,"Lake","TKM","Turkmenistan","795",75774.0325245118
80801,"Alai-Western Tian Shan steppe","TKM","Turkmenistan","795",3644.64781616167
81008,"Kopet Dag woodlands and forest steppe","TKM","Turkmenistan","795",34421.5411177492
81306,"Badghyz and Karabil semi-desert","TKM","Turkmenistan","795",62957.7594372959
81308,"Caspian lowland desert","TKM","Turkmenistan","795",23716.1071618209
81310,"Central Asian northern desert","TKM","Turkmenistan","795",538.795189019571
81311,"Central Asian riparian woodlands","TKM","Turkmenistan","795",13412.2181987388
81312,"Central Asian southern desert","TKM","Turkmenistan","795",321011.829173668
81319,"Kopet Dag semi-desert","TKM","Turkmenistan","795",19700.8194135549
10204,"Timor and Wetar deciduous forests","TLS","Timor-Leste","626",14655.2397382775
70114,"Tongan tropical moist forests","TON","Tonga","776",544.757909244713
60171,"Trinidad and Tobago moist forests","TTO","Trinidad and Tobago","780",4709.834255297
60220,"Lesser Antillean dry forests","TTO","Trinidad and Tobago","780",267.007633668566
61401,"Amazon-Orinoco-Southern Caribbean mangroves","TTO","Trinidad and Tobago","780",183.701880305926
80513,"Mediterranean conifer and mixed forests","TUN","Tunisia","788",2642.38608579502
80905,"Saharan halophytics","TUN","Tunisia","788",10730.9249856364
81213,"Mediterranean dry woodlands and steppe","TUN","Tunisia","788",14899.4673436663
81214,"Mediterranean woodlands and forests","TUN","Tunisia","788",64016.4831246329
81321,"North Saharan steppe and woodlands","TUN","Tunisia","788",62719.1588430061
80404,"Balkan mixed forests","TUR","Turkey","792",17904.2091776291
80408,"Caucasus mixed forests","TUR","Turkey","792",20507.1548145676
80410,"Central Anatolian steppe and woodlands","TUR","Turkey","792",101492.508729323
80420,"Eastern Anatolian deciduous forests","TUR","Turkey","792",81627.573343215
80422,"Euxine-Colchic broadleaf forests","TUR","Turkey","792",67443.9895087504
80446,"Zagros Mountains forest steppe","TUR","Turkey","792",15898.4951763083
80515,"Northern Anatolian conifer and deciduous forests","TUR","Turkey","792",101409.647034007
80803,"Central Anatolian steppe","TUR","Turkey","792",24934.2167172839
80805,"Eastern Anatolian montane steppe","TUR","Turkey","792",79233.2775896725
80812,"Middle East steppe","TUR","Turkey","792",1054.77730993906
81201,"Aegean and Western Turkey sclerophyllous and mixed forests","TUR","Turkey","792",46439.8860233334
81202,"Anatolian conifer and deciduous mixed forests","TUR","Turkey","792",86135.5363679916
81207,"Eastern Mediterranean conifer-sclerophyllous-broadleaf forests","TUR","Turkey","792",67208.0963333309
81220,"Southern Anatolian montane conifer and deciduous forests","TUR","Turkey","792",67624.2968014026
70117,"Western Polynesian tropical moist forests","TUV","Tuvalu","798",28.0907208836813
-9998,"Lake","TZA","United Republic of Tanzania","834",48644.340772136
30101,"Albertine Rift montane forests","TZA","United Republic of Tanzania","834",1926.814291268
30108,"East African montane forests","TZA","United Republic of Tanzania","834",11908.268400395
30109,"Eastern Arc forests","TZA","United Republic of Tanzania","834",22922.3584719139
30125,"Northern Zanzibar-Inhambane coastal forest mosaic","TZA","United Republic of Tanzania","834",52373.8529670395
30128,"Southern Zanzibar-Inhambane coastal forest mosaic","TZA","United Republic of Tanzania","834",19768.3587427989
30704,"Central Zambezian Miombo woodlands","TZA","United Republic of Tanzania","834",274404.596826554
30706,"Eastern Miombo woodlands","TZA","United Republic of Tanzania","834",194992.352051486
30708,"Itigi-Sumbu thicket","TZA","United Republic of Tanzania","834",3527.83514850095
30711,"Northern Acacia-Commiphora bushlands and thickets","TZA","United Republic of Tanzania","834",4404.88591834382
30714,"Serengeti volcanic grasslands","TZA","United Republic of Tanzania","834",17947.5968499193
30716,"Southern Acacia-Commiphora bushlands and thickets","TZA","United Republic of Tanzania","834",210947.056715494
30721,"Victoria Basin forest-savanna mosaic","TZA","United Republic of Tanzania","834",15483.2898009032
30901,"East African halophytics","TZA","United Republic of Tanzania","834",2490.37140837442
30907,"Zambezian flooded grasslands","TZA","United Republic of Tanzania","834",31781.0533936232
31005,"East African montane moorlands","TZA","United Republic of Tanzania","834",1280.8832161811
31015,"Southern Rift montane forest-grassland mosaic","TZA","United Republic of Tanzania","834",20271.3569316622
31402,"East African mangroves","TZA","United Republic of Tanzania","834",4880.63820504515
-9998,"Lake","UGA","Uganda","800",31704.9896640798
30101,"Albertine Rift montane forests","UGA","Uganda","800",19416.9230155157
30108,"East African montane forests","UGA","Uganda","800",4584.15750358508
30705,"East Sudanian savanna","UGA","Uganda","800",57643.7943270651
30711,"Northern Acacia-Commiphora bushlands and thickets","UGA","Uganda","800",18566.3066926779
30712,"Northern Congolian forest-savanna mosaic","UGA","Uganda","800",2351.2589699414
30721,"Victoria Basin forest-savanna mosaic","UGA","Uganda","800",105666.147638301
31005,"East African montane moorlands","UGA","Uganda","800",267.666751240333
31013,"Rwenzori-Virunga montane moorlands","UGA","Uganda","800",1292.83608606654
80412,"Central European mixed forests","UKR","Ukraine","804",190765.274778903
80416,"Crimean Submediterranean forest complex","UKR","Ukraine","804",7468.21629592799
80419,"East European forest steppe","UKR","Ukraine","804",119367.397081758
80431,"Pannonian mixed forests","UKR","Ukraine","804",4868.49360520048
80504,"Carpathian montane forests","UKR","Ukraine","804",33515.0460794435
80814,"Pontic steppe","UKR","Ukraine","804",240941.787944189
60102,"Atlantic Coast restingas","URY","Uruguay","858",2.66051861419441
60710,"Uruguayan savanna","URY","Uruguay","858",177811.219148514
60801,"Espinal","URY","Uruguay","858",117.053990897768
60803,"Humid Pampas","URY","Uruguay","858",78.2989943411614
-9999,"Rock and Ice","USA","United States of America","840",40779.2971431393
-9998,"Lake","USA","United States of America","840",157772.506083881
50302,"Sierra Madre Occidental pine-oak forests","USA","United States of America","840",7294.89890985571
50303,"Sierra Madre Oriental pine-oak forests","USA","United States of America","840",4004.51457998796
50401,"Allegheny Highlands forests","USA","United States of America","840",84010.8957733047
50402,"Appalachian mixed mesophytic forests","USA","United States of America","840",192263.360256489
50403,"Appalachian-Blue Ridge forests","USA","United States of America","840",159342.535811897
50404,"Central U.S. hardwood forests","USA","United States of America","840",296135.268381658
50405,"East Central Texas forests","USA","United States of America","840",52583.1450243104
50406,"Eastern forest-boreal transition","USA","United States of America","840",29215.3706072491
50407,"Eastern Great Lakes lowland forests","USA","United States of America","840",26196.9905434087
50409,"Mississippi lowland forests","USA","United States of America","840",112235.613459856
50410,"New England-Acadian forests","USA","United States of America","840",118653.843405443
50411,"Northeastern coastal forests","USA","United States of America","840",89135.574119365
50412,"Ozark Mountain forests","USA","United States of America","840",62008.3485003946
50413,"Southeastern mixed forests","USA","United States of America","840",347607.575641258
50414,"Southern Great Lakes forests","USA","United States of America","840",220472.02655086
50415,"Upper Midwest forest-savanna transition","USA","United States of America","840",166476.717618964
50416,"Western Great Lakes forests","USA","United States of America","840",200724.33460141
50417,"Willamette Valley forests","USA","United States of America","840",14883.0225867376
50503,"Arizona Mountains forests","USA","United States of America","840",109051.721478152
50504,"Atlantic coastal pine barrens","USA","United States of America","840",8774.45908565513
50505,"Blue Mountains forests","USA","United States of America","840",64844.1650263124
50506,"British Columbia mainland coastal forests","USA","United States of America","840",14387.1108343265
50507,"Cascade Mountains leeward forests","USA","United States of America","840",16044.8177786039
50508,"Central and Southern Cascades forests","USA","United States of America","840",44950.279794494
50510,"Central Pacific coastal forests","USA","United States of America","840",41021.7647955198
50511,"Colorado Rockies forests","USA","United States of America","840",132840.82086025
50512,"Eastern Cascades forests","USA","United States of America","840",55298.7173902826
50513,"Florida sand pine scrub","USA","United States of America","840",3878.97631059026
50515,"Great Basin montane forests","USA","United States of America","840",5788.19962956556
50516,"Klamath-Siskiyou forests","USA","United States of America","840",50369.6051661062
50517,"Middle Atlantic coastal forests","USA","United States of America","840",132632.239504208
50518,"North Central Rockies forests","USA","United States of America","840",102615.283343502
50519,"Northern California coastal forests","USA","United States of America","840",13267.0965407564
50520,"Northern Pacific coastal forests","USA","United States of America","840",60014.7387360833
50522,"Okanagan dry forests","USA","United States of America","840",14334.9007738821
50523,"Piney Woods forests","USA","United States of America","840",140797.401011286
50524,"Puget lowland forests","USA","United States of America","840",16268.196832332
