RPC Code,RPC Name,Producer Country Name,Producer Country Code,Share,Waste,SUA Code
"A.02.05.021","Garden sorrel","Italy","IT",0.487,0.07,01215
"A.02.05.021","Garden sorrel","Spain","ES",0.243,0.07,01215
"A.02.05.021","Garden sorrel","Rest of World","RoW",0.159,0.07,01215
"A.02.05.022","Alfalfa sprouts","Kyrgyzstan","KG",0.109,0.06,01709.90
"A.02.05.022","Alfalfa sprouts","USA","US",0.12,0.06,01709.90
"A.02.05.022","Alfalfa sprouts","Rest of World","RoW",0.771,0.06,01709.90
"A.02.06.001","Beans (with pods) and similar-","Kyrgyzstan","KG",0.109,0.06,01701
"A.02.06.001","Beans (with pods) and similar-","USA","US",0.12,0.06,01701
"A.02.06.001","Beans (with pods) and similar-","Rest of World","RoW",0.771,0.06,01701
"A.02.06.002","Peas (with pods) and similar-","Sweden","SE",0.952,0.06,01705
"A.02.06.002","Peas (with pods) and similar-","Rest of World","RoW",0.048,0.06,01705
"A.02.07.001","Asparagus","Germany","DE",0.112,0.07,01211
"A.02.07.001","Asparagus","Italy","IT",0.192,0.07,01211
"A.02.07.001","Asparagus","Netherlands","NL",0.211,0.07,01211
"A.02.07.001","Asparagus","Peru","PE",0.24,0.07,01211
"A.02.07.001","Asparagus","Rest of World","RoW",0.244,0.07,01211
"A.02.07.002","Cardoons","Bulgaria","BG",0.177,0.06,01445
"A.02.07.002","Cardoons","France","FR",0.164,0.06,01445
"A.02.07.002","Cardoons","Hungary","HU",0.125,0.06,01445
"A.02.07.002","Cardoons","Russia","RU",0.106,0.06,01445
"A.02.07.002","Cardoons","Ukraine","UA",0.251,0.06,01445
"A.02.07.002","Cardoons","Rest of World","RoW",0.176,0.06,01445
"A.02.07.003","Celeries","Sweden","SE",0.929,0.07,01251
"A.02.07.003","Celeries","Rest of World","RoW",0.071,0.07,01251
"A.02.07.004","Florence fennels","Sweden","SE",0.929,0.07,01251
"A.02.07.004","Florence fennels","Rest of World","RoW",0.071,0.07,01251
"A.02.07.005","Globe artichokes","Spain","ES",0.943,0.07,01216
"A.02.07.005","Globe artichokes","Rest of World","RoW",0.057,0.07,01216
"A.02.07.006","Leeks","Netherlands","NL",0.495,0.07,01254
"A.02.07.006","Leeks","Sweden","SE",0.351,0.07,01254
"A.02.07.006","Leeks","Rest of World","RoW",0.154,0.07,01254
"A.02.07.007","Rhubarbs","Sweden","SE",0.758,0.045,01801
"A.02.07.007","Rhubarbs","Rest of World","RoW",0.242,0.045,01801
"A.02.07.008","Bamboo shoots","Spain","ES",0.108,0.07,01359.90
"A.02.07.008","Bamboo shoots","Turkey","TR",0.104,0.07,01359.90
"A.02.07.008","Bamboo shoots","Rest of World","RoW",0.788,0.07,01359.90
"A.02.07.009","Palm hearts","Spain","ES",0.108,0.07,01359.90
"A.02.07.009","Palm hearts","Turkey","TR",0.104,0.07,01359.90
"A.02.07.009","Palm hearts","Rest of World","RoW",0.788,0.07,01359.90
"A.02.08.001","Sugar beet (root) (Beta vulgaris)","Sweden","SE",0.758,0.045,01801
"A.02.08.001","Sugar beet (root) (Beta vulgaris)","Rest of World","RoW",0.242,0.045,01801
"A.02.08.002","Sugar cane (Saccharum officinarum)","Spain","ES",1,0.045,01802
"A.02.08.003","Chicory roots","China","CN",0.612,0.24,01599.10
"A.02.08.003","Chicory roots","Thailand","TH",0.104,0.24,01599.10
"A.02.08.003","Chicory roots","Togo","TG",0.105,0.24,01599.10
"A.02.08.003","Chicory roots","Rest of World","RoW",0.18,0.24,01599.10
"A.02.09.001.001","Kombu","India","IN",0.514,0.07,01699
"A.02.09.001.001","Kombu","Spain","ES",0.122,0.07,01699
"A.02.09.001.001","Kombu","Turkey","TR",0.11,0.07,01699
"A.02.09.001.001","Kombu","Rest of World","RoW",0.255,0.07,01699
"A.02.09.001.002","Laver","India","IN",0.514,0.07,01699
"A.02.09.001.002","Laver","Spain","ES",0.122,0.07,01699
"A.02.09.001.002","Laver","Turkey","TR",0.11,0.07,01699
"A.02.09.001.002","Laver","Rest of World","RoW",0.255,0.07,01699
"A.02.09.001.003","Wakame","India","IN",0.514,0.07,01699
"A.02.09.001.003","Wakame","Spain","ES",0.122,0.07,01699
"A.02.09.001.003","Wakame","Turkey","TR",0.11,0.07,01699
"A.02.09.001.003","Wakame","Rest of World","RoW",0.255,0.07,01699
"A.02.09.001","Carrageen mosses","India","IN",0.514,0.07,01699
"A.02.09.001","Carrageen mosses","Spain","ES",0.122,0.07,01699
"A.02.09.001","Carrageen mosses","Turkey","TR",0.11,0.07,01699
"A.02.09.001","Carrageen mosses","Rest of World","RoW",0.255,0.07,01699
"A.02.10.001","Teas  and similar-","India","IN",0.514,0.07,01699
"A.02.10.001","Teas  and similar-","Spain","ES",0.122,0.07,01699
"A.02.10.001","Teas  and similar-","Turkey","TR",0.11,0.07,01699
"A.02.10.001","Teas  and similar-","Rest of World","RoW",0.255,0.07,01699
"A.02.10.004","Mints","India","IN",0.514,0.07,01699
"A.02.10.004","Mints","Spain","ES",0.122,0.07,01699
"A.02.10.004","Mints","Turkey","TR",0.11,0.07,01699
"A.02.10.004","Mints","Rest of World","RoW",0.255,0.07,01699
"A.02.10.009","Strawberry infusion leaves","India","IN",0.514,0.07,01699
"A.02.10.009","Strawberry infusion leaves","Spain","ES",0.122,0.07,01699
"A.02.10.009","Strawberry infusion leaves","Turkey","TR",0.11,0.07,01699
"A.02.10.009","Strawberry infusion leaves","Rest of World","RoW",0.255,0.07,01699
"A.02.10.013","Ginseng infusion roots","India","IN",0.514,0.07,01699
"A.02.10.013","Ginseng infusion roots","Spain","ES",0.122,0.07,01699
"A.02.10.013","Ginseng infusion roots","Turkey","TR",0.11,0.07,01699
"A.02.10.013","Ginseng infusion roots","Rest of World","RoW",0.255,0.07,01699
"A.02.11.001","Cocoa beans (fermented beans) (Theobroma cacao)","Cameroon","CM",0.11,0.07,01640
"A.02.11.001","Cocoa beans (fermented beans) (Theobroma cacao)","Ghana","GH",0.236,0.07,01640
"A.02.11.001","Cocoa beans (fermented beans) (Theobroma cacao)","Cote d'Ivoire","CI",0.435,0.07,01640
"A.02.11.001","Cocoa beans (fermented beans) (Theobroma cacao)","Nigeria","NG",0.118,0.07,01640
"A.02.11.001","Cocoa beans (fermented beans) (Theobroma cacao)","Rest of World","RoW",0.102,0.07,01640
"A.02.12.001","Coffee beans, green","Brazil","BR",0.433,0.07,01610
"A.02.12.001","Coffee beans, green","Peru","PE",0.111,0.07,01610
"A.02.12.001","Coffee beans, green","Rest of World","RoW",0.456,0.07,01610
"A.02.15.001","Common mushrooms","Netherlands","NL",0.29,0.07,01270
"A.02.15.001","Common mushrooms","Rest of World","RoW",0.71,0.07,01270
"A.02.15.002","Oyster mushroom (Pleurotus ostreatus)","Netherlands","NL",0.29,0.07,01270
"A.02.15.002","Oyster mushroom (Pleurotus ostreatus)","Rest of World","RoW",0.71,0.07,01270
"A.02.15.003","Shiitake","Netherlands","NL",0.29,0.07,01270
"A.02.15.003","Shiitake","Rest of World","RoW",0.71,0.07,01270
"A.02.16.002","Honey mushroom","Netherlands","NL",0.29,0.07,01270
"A.02.16.002","Honey mushroom","Rest of World","RoW",0.71,0.07,01270
"A.02.16.003","Ceps","Netherlands","NL",0.29,0.07,01270
"A.02.16.003","Ceps","Rest of World","RoW",0.71,0.07,01270
"A.02.16.004","Truffles","Netherlands","NL",0.29,0.07,01270
"A.02.16.004","Truffles","Rest of World","RoW",0.71,0.07,01270
"A.02.16.005","Morels","Netherlands","NL",0.29,0.07,01270
"A.02.16.005","Morels","Rest of World","RoW",0.71,0.07,01270
"A.02.16.006","Chanterelles","Netherlands","NL",0.29,0.07,01270
"A.02.16.006","Chanterelles","Rest of World","RoW",0.71,0.07,01270
"A.02.16.007","Saffron milk cap","Netherlands","NL",0.29,0.07,01270
"A.02.16.007","Saffron milk cap","Rest of World","RoW",0.71,0.07,01270
"A.03.01.001","New potatoes","Sweden","SE",0.837,0.24,01510
"A.03.01.001","New potatoes","Rest of World","RoW",0.163,0.24,01510
"A.03.01.002","Main-crop potatoes","Sweden","SE",0.837,0.24,01510
"A.03.01.002","Main-crop potatoes","Rest of World","RoW",0.163,0.24,01510
"A.03.02.001","Sweet potatoes","USA","US",0.601,0.24,01530
"A.03.02.001","Sweet potatoes","Rest of World","RoW",0.399,0.24,01530
"A.03.02.002","Cassava roots","China","CN",0.612,0.24,01599.10
"A.03.02.002","Cassava roots","Thailand","TH",0.104,0.24,01599.10
"A.03.02.002","Cassava roots","Togo","TG",0.105,0.24,01599.10
"A.03.02.002","Cassava roots","Rest of World","RoW",0.18,0.24,01599.10
"A.03.02.004","Yams","China","CN",0.612,0.24,01599.10
"A.03.02.004","Yams","Thailand","TH",0.104,0.24,01599.10
"A.03.02.004","Yams","Togo","TG",0.105,0.24,01599.10
"A.03.02.004","Yams","Rest of World","RoW",0.18,0.24,01599.10
"A.03.02.005","Jerusalem artichokes","China","CN",0.612,0.24,01599.10
"A.03.02.005","Jerusalem artichokes","Thailand","TH",0.104,0.24,01599.10
"A.03.02.005","Jerusalem artichokes","Togo","TG",0.105,0.24,01599.10
"A.03.02.005","Jerusalem artichokes","Rest of World","RoW",0.18,0.24,01599.10
"A.04.01.001","Beans (fresh seeds without pods) and similar-","Kyrgyzstan","KG",0.109,0.06,01701
"A.04.01.001","Beans (fresh seeds without pods) and similar-","USA","US",0.12,0.06,01701
"A.04.01.001","Beans (fresh seeds without pods) and similar-","Rest of World","RoW",0.771,0.06,01701
"A.04.01.002","Peas (without pods) and similar-","Sweden","SE",0.904,0.07,01242
"A.04.01.002","Peas (without pods) and similar-","Rest of World","RoW",0.096,0.07,01242
"A.04.02.001","Beans (dry) and similar-","Kyrgyzstan","KG",0.109,0.06,01701
"A.04.02.001","Beans (dry) and similar-","USA","US",0.12,0.06,01701
"A.04.02.001","Beans (dry) and similar-","Rest of World","RoW",0.771,0.06,01701
"A.04.02.002","Lentils (dry) and similar-","Canada","CA",0.612,0.06,01704
"A.04.02.002","Lentils (dry) and similar-","Turkey","TR",0.314,0.06,01704
"A.04.02.002","Lentils (dry) and similar-","Rest of World","RoW",0.074,0.06,01704
"A.04.02.003","Peas (dry) and similar-","Sweden","SE",0.952,0.06,01705
"A.04.02.003","Peas (dry) and similar-","Rest of World","RoW",0.048,0.06,01705
"A.04.02.005","Chickpeas (dry)","Argentina","AR",0.129,0.06,01703
"A.04.02.005","Chickpeas (dry)","Canada","CA",0.107,0.06,01703
"A.04.02.005","Chickpeas (dry)","India","IN",0.156,0.06,01703
"A.04.02.005","Chickpeas (dry)","Turkey","TR",0.312,0.06,01703
"A.04.02.005","Chickpeas (dry)","USA","US",0.118,0.06,01703
"A.04.02.005","Chickpeas (dry)","Rest of World","RoW",0.178,0.06,01703
"A.04.02.007","Broad beans (dry)","Sweden","SE",0.996,0.06,01702
"A.04.02.007","Broad beans (dry)","Rest of World","RoW",0.004,0.06,01702
"A.04.02.008","Lima beans (dry)","Kyrgyzstan","KG",0.109,0.06,01701
"A.04.02.008","Lima beans (dry)","USA","US",0.12,0.06,01701
"A.04.02.008","Lima beans (dry)","Rest of World","RoW",0.771,0.06,01701
"A.04.02.009","Mung bean sprouts","Kyrgyzstan","KG",0.109,0.06,01701
"A.04.02.009","Mung bean sprouts","Kyrgyzstan","KG",0.109,0.06,01701
"A.04.02.009","Mung bean sprouts","USA","US",0.12,0.06,01701
"A.04.02.009","Mung bean sprouts","USA","US",0.12,0.06,01701
"A.04.02.009","Mung bean sprouts","Rest of World","RoW",0.771,0.06,01701
"A.04.02.009","Mung bean sprouts","Rest of World","RoW",0.771,0.06,01701
"A.04.02.011","Black eyed peas (dry)","Sweden","SE",0.952,0.06,01705
"A.04.02.011","Black eyed peas (dry)","Rest of World","RoW",0.048,0.06,01705
"A.04.02.012","Soyabeans for oil","Brazil","BR",0.638,0.06,0141
"A.04.02.012","Soyabeans for oil","Rest of World","RoW",0.362,0.06,0141
"A.04.02.014","Carobs","Kyrgyzstan","KG",0.109,0.06,01709.90
"A.04.02.014","Carobs","USA","US",0.12,0.06,01709.90
"A.04.02.014","Carobs","Rest of World","RoW",0.771,0.06,01709.90
"A.04.02.020","Yams","China","CN",0.612,0.24,01599.10
"A.04.02.020","Yams","Thailand","TH",0.104,0.24,01599.10
"A.04.02.020","Yams","Togo","TG",0.105,0.24,01599.10
"A.04.02.020","Yams","Rest of World","RoW",0.18,0.24,01599.10
"A.04.02.021","Peanuts","Australia","AU",0.135,0.06,0142
"A.04.02.021","Peanuts","USA","US",0.756,0.06,0142
"A.04.02.021","Peanuts","Rest of World","RoW",0.11,0.06,0142
"A.04.03.001","Almonds sweet","Australia","AU",0.135,0.06,01371
"A.04.03.001","Almonds sweet","USA","US",0.756,0.06,01371
"A.04.03.001","Almonds sweet","Rest of World","RoW",0.11,0.06,01371
"A.04.03.002","Bitter almonds","Australia","AU",0.135,0.06,01371
"A.04.03.002","Bitter almonds","USA","US",0.756,0.06,01371
"A.04.03.002","Bitter almonds","Rest of World","RoW",0.11,0.06,01371
"A.04.03.003","Brazil nuts","Australia","AU",0.135,0.06,01377
"A.04.03.003","Brazil nuts","USA","US",0.756,0.06,01377
"A.04.03.003","Brazil nuts","Rest of World","RoW",0.11,0.06,01377
"A.04.03.004","Cashew nuts","Ghana","GH",0.102,0.06,01372
"A.04.03.004","Cashew nuts","India","IN",0.224,0.06,01372
"A.04.03.004","Cashew nuts","Cote d'Ivoire","CI",0.27,0.06,01372
"A.04.03.004","Cashew nuts","United Republic of Tanzania","TZ",0.167,0.06,01372
"A.04.03.004","Cashew nuts","Rest of World","RoW",0.237,0.06,01372
"A.04.03.005","Chestnuts","China","CN",0.82,0.06,01373
"A.04.03.005","Chestnuts","Rest of World","RoW",0.18,0.06,01373
"A.04.03.006","Coconuts","Indonesia","ID",0.177,0.06,01460
"A.04.03.006","Coconuts","Philippines","PH",0.718,0.06,01460
"A.04.03.006","Coconuts","Rest of World","RoW",0.105,0.06,01460
"A.04.03.007","Hazelnuts","Italy","IT",0.337,0.06,01374
"A.04.03.007","Hazelnuts","Turkey","TR",0.601,0.06,01374
"A.04.03.007","Hazelnuts","Rest of World","RoW",0.063,0.06,01374
"A.04.03.008","Macadamias","Australia","AU",0.135,0.06,01371
"A.04.03.008","Macadamias","USA","US",0.756,0.06,01371
"A.04.03.008","Macadamias","Rest of World","RoW",0.11,0.06,01371
"A.04.03.009","Pecans","Australia","AU",0.135,0.06,01371
"A.04.03.009","Pecans","USA","US",0.756,0.06,01371
"A.04.03.009","Pecans","Rest of World","RoW",0.11,0.06,01371
"A.04.03.010","Pine nut kernels","Australia","AU",0.135,0.06,01371
"A.04.03.010","Pine nut kernels","USA","US",0.756,0.06,01371
"A.04.03.010","Pine nut kernels","Rest of World","RoW",0.11,0.06,01371
"A.04.03.011","Pistachios","Australia","AU",0.135,0.06,01371
"A.04.03.011","Pistachios","USA","US",0.756,0.06,01371
"A.04.03.011","Pistachios","Rest of World","RoW",0.11,0.06,01371
"A.04.03.012","Walnuts","France","FR",0.201,0.06,01376
"A.04.03.012","Walnuts","Republic of Moldova","MD",0.108,0.06,01376
"A.04.03.012","Walnuts","USA","US",0.365,0.06,01376
"A.04.03.012","Walnuts","Rest of World","RoW",0.325,0.06,01376
"A.04.04.001","Linseeds","Russia","RU",0.171,0.06,01441
"A.04.04.001","Linseeds","Sweden","SE",0.678,0.06,01441
"A.04.04.001","Linseeds","Rest of World","RoW",0.15,0.06,01441
"A.04.04.003","Poppy seeds","France","FR",0.213,0.06,01448
"A.04.04.003","Poppy seeds","Spain","ES",0.136,0.06,01448
"A.04.04.003","Poppy seeds","Turkey","TR",0.488,0.06,01448
"A.04.04.003","Poppy seeds","Rest of World","RoW",0.163,0.06,01448
"A.04.04.004","Sesame seeds","Malaysia","MY",0.215,0.06,01449.90
"A.04.04.004","Sesame seeds","Rest of World","RoW",0.785,0.06,01449.90
"A.04.04.005","Sunflower seeds","Bulgaria","BG",0.177,0.06,01445
"A.04.04.005","Sunflower seeds","France","FR",0.164,0.06,01445
"A.04.04.005","Sunflower seeds","Hungary","HU",0.125,0.06,01445
"A.04.04.005","Sunflower seeds","Russia","RU",0.106,0.06,01445
"A.04.04.005","Sunflower seeds","Ukraine","UA",0.251,0.06,01445
"A.04.04.005","Sunflower seeds","Rest of World","RoW",0.176,0.06,01445
"A.04.04.006","Rape seed (Brassica napus)","Sweden","SE",0.478,0.06,01443
"A.04.04.006","Rape seed (Brassica napus)","Rest of World","RoW",0.522,0.06,01443
"A.04.04.007","Mustard seeds","Malaysia","MY",0.215,0.06,01449.90
"A.04.04.007","Mustard seeds","Rest of World","RoW",0.785,0.06,01449.90
"A.04.04.009","Pumpkin seeds","Malaysia","MY",0.215,0.06,01449.90
"A.04.04.009","Pumpkin seeds","Rest of World","RoW",0.785,0.06,01449.90
"A.04.04.010","Safflower (Carthamus tinctorius)","India","IN",0.514,0.07,01699
"A.04.04.010","Safflower (Carthamus tinctorius)","Spain","ES",0.122,0.07,01699
"A.04.04.010","Safflower (Carthamus tinctorius)","Turkey","TR",0.11,0.07,01699
"A.04.04.010","Safflower (Carthamus tinctorius)","Rest of World","RoW",0.255,0.07,01699
"A.04.04.011","Borage (Borago officinalis)","India","IN",0.514,0.07,01699
"A.04.04.011","Borage (Borago officinalis)","Spain","ES",0.122,0.07,01699
"A.04.04.011","Borage (Borago officinalis)","Turkey","TR",0.11,0.07,01699
"A.04.04.011","Borage (Borago officinalis)","Rest of World","RoW",0.255,0.07,01699
"A.04.04.013","Hemp seeds","Malaysia","MY",0.215,0.06,01449.90
"A.04.04.013","Hemp seeds","Rest of World","RoW",0.785,0.06,01449.90
"A.04.05","Other oilseeds (including elsewhere non-listed seeds)","Malaysia","MY",0.215,0.06,01449.90
"A.04.05","Other oilseeds (including elsewhere non-listed seeds)","Rest of World","RoW",0.785,0.06,01449.90
"A.05.01.001","Grapefruits","Israel","IL",0.21,0.07,01321
"A.05.01.001","Grapefruits","South Africa","ZA",0.24,0.07,01321
"A.05.01.001","Grapefruits","USA","US",0.263,0.07,01321
"A.05.01.001","Grapefruits","Rest of World","RoW",0.287,0.07,01321
"A.05.01.002","Oranges","Brazil","BR",0.21,0.07,01323
"A.05.01.002","Oranges","Spain","ES",0.388,0.07,01323
"A.05.01.002","Oranges","Rest of World","RoW",0.402,0.07,01323
"A.05.01.003","Lemons","Argentina","AR",0.233,0.07,01322
"A.05.01.003","Lemons","Spain","ES",0.526,0.07,01322
"A.05.01.003","Lemons","Rest of World","RoW",0.241,0.07,01322
"A.05.01.004","Limes","Argentina","AR",0.233,0.07,01322
"A.05.01.004","Limes","Spain","ES",0.526,0.07,01322
"A.05.01.004","Limes","Rest of World","RoW",0.241,0.07,01322
"A.05.01.005","Mandarins and similar-","Morocco","MA",0.211,0.07,01324
"A.05.01.005","Mandarins and similar-","Spain","ES",0.617,0.07,01324
"A.05.01.005","Mandarins and similar-","Rest of World","RoW",0.171,0.07,01324
"A.05.01.006","Pomelo (Citrus grandis)","Israel","IL",0.21,0.07,01321
"A.05.01.006","Pomelo (Citrus grandis)","South Africa","ZA",0.24,0.07,01321
"A.05.01.006","Pomelo (Citrus grandis)","USA","US",0.263,0.07,01321
"A.05.01.006","Pomelo (Citrus grandis)","Rest of World","RoW",0.287,0.07,01321
"A.05.02.001","Apples","Italy","IT",0.206,0.07,01341
"A.05.02.001","Apples","Sweden","SE",0.15,0.07,01341
"A.05.02.001","Apples","Rest of World","RoW",0.643,0.07,01341
"A.05.02.002","Pears","Argentina","AR",0.115,0.07,01342.01
"A.05.02.002","Pears","Netherlands","NL",0.302,0.07,01342.01
"A.05.02.002","Pears","Belgium","BE",0.267,0.07,01342.01
"A.05.02.002","Pears","Rest of World","RoW",0.316,0.07,01342.01
"A.05.02.003","Quinces","Turkey","TR",0.903,0.06,01342.02
"A.05.02.003","Quinces","Rest of World","RoW",0.097,0.06,01342.02
"A.05.02.004","Medlars","Spain","ES",0.108,0.07,01359.90
"A.05.02.004","Medlars","Turkey","TR",0.104,0.07,01359.90
"A.05.02.004","Medlars","Rest of World","RoW",0.788,0.07,01359.90
"A.05.02.005","Loquats","Spain","ES",0.108,0.07,01359.90
"A.05.02.005","Loquats","Turkey","TR",0.104,0.07,01359.90
"A.05.02.005","Loquats","Rest of World","RoW",0.788,0.07,01359.90
"A.05.02.007","Sorb fruits","Italy","IT",0.206,0.07,01341
"A.05.02.007","Sorb fruits","Sweden","SE",0.15,0.07,01341
"A.05.02.007","Sorb fruits","Rest of World","RoW",0.643,0.07,01341
"A.05.02.009","Nashi pears","Argentina","AR",0.115,0.07,01342.01
"A.05.02.009","Nashi pears","Netherlands","NL",0.302,0.07,01342.01
"A.05.02.009","Nashi pears","Belgium","BE",0.267,0.07,01342.01
"A.05.02.009","Nashi pears","Rest of World","RoW",0.316,0.07,01342.01
"A.05.03.001","Apricots","Turkey","TR",0.842,0.07,01343
"A.05.03.001","Apricots","Rest of World","RoW",0.158,0.07,01343
"A.05.03.002","Plums","Chile","CL",0.379,0.07,01346
"A.05.03.002","Plums","Italy","IT",0.158,0.07,01346
"A.05.03.002","Plums","USA","US",0.196,0.07,01346
"A.05.03.002","Plums","Rest of World","RoW",0.267,0.07,01346
"A.05.03.003","Damsons","Chile","CL",0.379,0.07,01346
"A.05.03.003","Damsons","Italy","IT",0.158,0.07,01346
"A.05.03.003","Damsons","USA","US",0.196,0.07,01346
"A.05.03.003","Damsons","Rest of World","RoW",0.267,0.07,01346
"A.05.03.004","Mirabelles","Chile","CL",0.379,0.07,01346
"A.05.03.004","Mirabelles","Italy","IT",0.158,0.07,01346
"A.05.03.004","Mirabelles","USA","US",0.196,0.07,01346
"A.05.03.004","Mirabelles","Rest of World","RoW",0.267,0.07,01346
"A.05.03.005","Gages","Chile","CL",0.379,0.07,01346
"A.05.03.005","Gages","Italy","IT",0.158,0.07,01346
"A.05.03.005","Gages","USA","US",0.196,0.07,01346
"A.05.03.005","Gages","Rest of World","RoW",0.267,0.07,01346
"A.05.03.006","Cherries (sweet)","Austria","AT",0.115,0.07,01344.02
"A.05.03.006","Cherries (sweet)","Sweden","SE",0.23,0.07,01344.02
"A.05.03.006","Cherries (sweet)","Turkey","TR",0.395,0.07,01344.02
"A.05.03.006","Cherries (sweet)","Rest of World","RoW",0.26,0.07,01344.02
"A.05.03.007","Sour cherries","Denmark","DK",0.939,0.07,01344.01
"A.05.03.007","Sour cherries","Rest of World","RoW",0.061,0.07,01344.01
"A.05.03.011","Peaches and similar-","Italy","IT",0.562,0.07,01345
"A.05.03.011","Peaches and similar-","Spain","ES",0.41,0.07,01345
"A.05.03.011","Peaches and similar-","Rest of World","RoW",0.028,0.07,01345
"A.05.04.001","Table grapes","France","FR",0.104,0.07,01330
"A.05.04.001","Table grapes","Italy","IT",0.207,0.07,01330
"A.05.04.001","Table grapes","South Africa","ZA",0.14,0.07,01330
"A.05.04.001","Table grapes","Spain","ES",0.127,0.07,01330
"A.05.04.001","Table grapes","USA","US",0.12,0.07,01330
"A.05.04.001","Table grapes","Rest of World","RoW",0.303,0.07,01330
"A.05.04.002","Wine grapes","France","FR",0.104,0.07,01330
"A.05.04.002","Wine grapes","Italy","IT",0.207,0.07,01330
"A.05.04.002","Wine grapes","South Africa","ZA",0.14,0.07,01330
"A.05.04.002","Wine grapes","Spain","ES",0.127,0.07,01330
"A.05.04.002","Wine grapes","USA","US",0.12,0.07,01330
"A.05.04.002","Wine grapes","Rest of World","RoW",0.303,0.07,01330
"A.05.04.003","Strawberries","Spain","ES",0.142,0.07,01354
"A.05.04.003","Strawberries","Sweden","SE",0.665,0.07,01354
"A.05.04.003","Strawberries","Rest of World","RoW",0.194,0.07,01354
"A.05.04.004","Blackberries","Rest of World","RoW",1,0.07,01353.01
"A.05.04.006","Raspberries (red and yellow)","Rest of World","RoW",1,0.07,01353.01
"A.05.04.008","Blueberries","Rest of World","RoW",1,0.07,01355.01
"A.05.04.009","Cranberries","Rest of World","RoW",1,0.07,01355.01
"A.05.04.010","Currants (black, red and white)","Sweden","SE",0.856,0.07,01351.01
"A.05.04.010","Currants (black, red and white)","Rest of World","RoW",0.144,0.07,01351.01
"A.05.04.011","Gooseberries (green, red and yellow)","Rest of World","RoW",1,0.07,01351.02
"A.05.04.012","Rose hips","India","IN",0.514,0.07,01699
"A.05.04.012","Rose hips","Spain","ES",0.122,0.07,01699
"A.05.04.012","Rose hips","Turkey","TR",0.11,0.07,01699
"A.05.04.012","Rose hips","Rest of World","RoW",0.255,0.07,01699
"A.05.04.013","Mulberries (black and white)","Turkey","TR",0.867,0.07,01315
"A.05.04.013","Mulberries (black and white)","Rest of World","RoW",0.133,0.07,01315
"A.05.04.014","Azarole (mediteranean medlar) (Crataegus azarolus)","Rest of World","RoW",1,0.07,01355.01
"A.05.04.015","Elderberries","Sweden","SE",0.856,0.07,01351.01
"A.05.04.015","Elderberries","Rest of World","RoW",0.144,0.07,01351.01
"A.05.04.016","Cloudberries","Rest of World","RoW",1,0.07,01353.01
"A.05.04.017","Loganberry (Rubus loganobaccus)","Rest of World","RoW",1,0.07,01355.01
"A.05.04.022","Bilberries","Rest of World","RoW",1,0.07,01355.01
"A.05.04.026","Lingonberry (Vaccinium vitis-idaea)","Rest of World","RoW",1,0.07,01355.01
"A.05.04.029","Ground cherries (physalis etc.)","Italy","IT",0.328,0.07,01234
"A.05.04.029","Ground cherries (physalis etc.)","Netherlands","NL",0.116,0.07,01234
"A.05.04.029","Ground cherries (physalis etc.)","Poland","PL",0.106,0.07,01234
"A.05.04.029","Ground cherries (physalis etc.)","Spain","ES",0.179,0.07,01234
"A.05.04.029","Ground cherries (physalis etc.)","Rest of World","RoW",0.27,0.07,01234
"A.05.04.030","Sea buckthorns","Sweden","SE",0.856,0.07,01351.01
"A.05.04.030","Sea buckthorns","Rest of World","RoW",0.144,0.07,01351.01
"A.05.05.001","Olives for oil production","Greece","GR",0.229,0.06,01450
"A.05.05.001","Olives for oil production","Italy","IT",0.275,0.06,01450
"A.05.05.001","Olives for oil production","Spain","ES",0.428,0.06,01450
"A.05.05.001","Olives for oil production","Rest of World","RoW",0.069,0.06,01450
"A.05.05.002","Palm nuts (palmoil kernels)","Malaysia","MY",0.215,0.06,01491.02
"A.05.05.002","Palm nuts (palmoil kernels)","Rest of World","RoW",0.785,0.06,01491.02
"A.05.05.003","Palmfruit (Elaeis guineensis)","Malaysia","MY",0.3,0.06,01491.01
"A.05.05.003","Palmfruit (Elaeis guineensis)","Indonesia","ID",0.7,0.06,01491.01
"A.05.06.001","Dates","Iran","IR",0.542,0.07,01314
"A.05.06.001","Dates","Saudi Arabia","SA",0.108,0.07,01314
"A.05.06.001","Dates","Tunisia","TN",0.18,0.07,01314
"A.05.06.001","Dates","Rest of World","RoW",0.17,0.07,01314
"A.05.06.002","Figs","Turkey","TR",0.867,0.07,01315
"A.05.06.002","Figs","Rest of World","RoW",0.133,0.07,01315
"A.05.06.003","Table olives","Greece","GR",0.229,0.06,01450
"A.05.06.003","Table olives","Italy","IT",0.275,0.06,01450
"A.05.06.003","Table olives","Spain","ES",0.428,0.06,01450
"A.05.06.003","Table olives","Rest of World","RoW",0.069,0.06,01450
"A.05.06.004","Kumquats","Argentina","AR",0.233,0.07,01322
"A.05.06.004","Kumquats","Spain","ES",0.526,0.07,01322
"A.05.06.004","Kumquats","Rest of World","RoW",0.241,0.07,01322
"A.05.06.005","Carambolas","Spain","ES",0.108,0.07,01359.90
"A.05.06.005","Carambolas","Turkey","TR",0.104,0.07,01359.90
"A.05.06.005","Carambolas","Rest of World","RoW",0.788,0.07,01359.90
"A.05.06.006","Kaki","Italy","IT",0.328,0.07,01234
"A.05.06.006","Kaki","Netherlands","NL",0.116,0.07,01234
