eco_id,eco_name,species_group,S
60204,Baj?o dry forests,Reptiles,71
60205,Balsas dry forests,Amphibians,43
60205,Balsas dry forests,Birds,264
60205,Balsas dry forests,Mammals,162
60205,Balsas dry forests,Plants,979
60205,Balsas dry forests,Reptiles,143
60206,Bolivian montane dry forests,Amphibians,25
60206,Bolivian montane dry forests,Birds,222
60206,Bolivian montane dry forests,Mammals,175
60206,Bolivian montane dry forests,Plants,829
60206,Bolivian montane dry forests,Reptiles,29
60207,Cauca Valley dry forests,Amphibians,6
60207,Cauca Valley dry forests,Birds,311
60207,Cauca Valley dry forests,Mammals,176
60207,Cauca Valley dry forests,Plants,1664
60207,Cauca Valley dry forests,Reptiles,35
60209,Central American dry forests,Amphibians,36
60209,Central American dry forests,Birds,330
60209,Central American dry forests,Mammals,195
60209,Central American dry forests,Plants,789
60209,Central American dry forests,Reptiles,99
60211,Chiapas Depression dry forests,Amphibians,33
60211,Chiapas Depression dry forests,Birds,188
60211,Chiapas Depression dry forests,Mammals,160
60211,Chiapas Depression dry forests,Plants,671
60211,Chiapas Depression dry forests,Reptiles,106
60212,Chiquitano dry forests,Amphibians,55
60212,Chiquitano dry forests,Birds,457
60212,Chiquitano dry forests,Mammals,209
60212,Chiquitano dry forests,Plants,1067
60212,Chiquitano dry forests,Reptiles,82
60213,Cuban dry forests,Amphibians,32
60213,Cuban dry forests,Birds,246
60213,Cuban dry forests,Mammals,34
60213,Cuban dry forests,Plants,52
60213,Cuban dry forests,Reptiles,93
60214,Ecuadorian dry forests,Amphibians,13
60214,Ecuadorian dry forests,Birds,338
60214,Ecuadorian dry forests,Mammals,129
60214,Ecuadorian dry forests,Plants,984
60214,Ecuadorian dry forests,Reptiles,31
60215,Hispaniolan dry forests,Amphibians,30
60215,Hispaniolan dry forests,Birds,214
60215,Hispaniolan dry forests,Mammals,20
60215,Hispaniolan dry forests,Plants,76
60215,Hispaniolan dry forests,Reptiles,117
60216,Islas Revillagigedo dry forests,Amphibians,0
60216,Islas Revillagigedo dry forests,Birds,35
60216,Islas Revillagigedo dry forests,Mammals,0
60216,Islas Revillagigedo dry forests,Plants,434
60216,Islas Revillagigedo dry forests,Reptiles,5
60217,Jalisco dry forests,Amphibians,26
60217,Jalisco dry forests,Birds,326
60217,Jalisco dry forests,Mammals,137
60217,Jalisco dry forests,Plants,785
60217,Jalisco dry forests,Reptiles,123
60218,Jamaican dry forests,Amphibians,14
60218,Jamaican dry forests,Birds,200
60218,Jamaican dry forests,Mammals,21
60218,Jamaican dry forests,Plants,465
60218,Jamaican dry forests,Reptiles,31
60219,Lara-Falc?n dry forests,Amphibians,10
60219,Lara-Falc?n dry forests,Birds,334
60219,Lara-Falc?n dry forests,Mammals,174
60219,Lara-Falcón dry forests,Plants,654
60219,Lara-Falc?n dry forests,Reptiles,9
60220,Lesser Antillean dry forests,Amphibians,6
60220,Lesser Antillean dry forests,Birds,344
60220,Lesser Antillean dry forests,Mammals,43
60220,Lesser Antillean dry forests,Plants,831
60220,Lesser Antillean dry forests,Reptiles,56
60221,Magdalena Valley dry forests,Amphibians,19
60221,Magdalena Valley dry forests,Birds,348
60221,Magdalena Valley dry forests,Mammals,171
60221,Magdalena Valley dry forests,Plants,1313
60221,Magdalena Valley dry forests,Reptiles,51
60222,Maracaibo dry forests,Amphibians,9
60222,Maracaibo dry forests,Birds,397
60222,Maracaibo dry forests,Mammals,191
60222,Maracaibo dry forests,Plants,185
60222,Maracaibo dry forests,Reptiles,12
60223,Mara??n dry forests,Amphibians,4
60223,Mara??n dry forests,Birds,156
60223,Mara??n dry forests,Mammals,138
60223,Marañón dry forests,Plants,158
60223,Mara??n dry forests,Reptiles,38
60224,Panamanian dry forests,Amphibians,22
60224,Panamanian dry forests,Birds,273
60224,Panamanian dry forests,Mammals,165
60224,Panamanian dry forests,Plants,0
60224,Panamanian dry forests,Reptiles,59
60225,Pat?a Valley dry forests,Amphibians,0
60225,Pat?a Valley dry forests,Birds,124
60225,Pat?a Valley dry forests,Mammals,155
60225,Patía Valley dry forests,Plants,228
60225,Pat?a Valley dry forests,Reptiles,13
60226,Puerto Rican dry forests,Amphibians,6
60226,Puerto Rican dry forests,Birds,181
60226,Puerto Rican dry forests,Mammals,15
60226,Puerto Rican dry forests,Plants,1597
60226,Puerto Rican dry forests,Reptiles,51
60227,Sierra de la Laguna dry forests,Amphibians,2
60227,Sierra de la Laguna dry forests,Birds,194
60227,Sierra de la Laguna dry forests,Mammals,46
60227,Sierra de la Laguna dry forests,Plants,8
60227,Sierra de la Laguna dry forests,Reptiles,45
60228,Sinaloan dry forests,Amphibians,39
60228,Sinaloan dry forests,Birds,325
60228,Sinaloan dry forests,Mammals,149
60228,Sinaloan dry forests,Plants,342
60228,Sinaloan dry forests,Reptiles,131
60229,Sin? Valley dry forests,Amphibians,43
60229,Sin? Valley dry forests,Birds,396
60229,Sin? Valley dry forests,Mammals,179
60229,Sinú Valley dry forests,Plants,657
60229,Sin? Valley dry forests,Reptiles,132
60230,Southern Pacific dry forests,Amphibians,68
60230,Southern Pacific dry forests,Birds,299
60230,Southern Pacific dry forests,Mammals,159
60230,Southern Pacific dry forests,Plants,969
60230,Southern Pacific dry forests,Reptiles,218
60232,Tumbes-Piura dry forests,Amphibians,11
60232,Tumbes-Piura dry forests,Birds,295
60232,Tumbes-Piura dry forests,Mammals,100
60232,Tumbes-Piura dry forests,Plants,981
60232,Tumbes-Piura dry forests,Reptiles,60
60233,Veracruz dry forests,Amphibians,26
60233,Veracruz dry forests,Birds,295
60233,Veracruz dry forests,Mammals,124
60233,Veracruz dry forests,Plants,871
60233,Veracruz dry forests,Reptiles,70
60235,Yucat?n dry forests,Amphibians,19
60235,Yucat?n dry forests,Birds,295
60235,Yucat?n dry forests,Mammals,87
60235,Yucatán dry forests,Plants,0
60235,Yucat?n dry forests,Reptiles,97
60301,Bahamian pine mosaic,Amphibians,2
60301,Bahamian pine mosaic,Birds,218
60301,Bahamian pine mosaic,Mammals,8
60301,Bahamian pine mosaic,Plants,339
60301,Bahamian pine mosaic,Reptiles,44
60302,Belizian pine forests,Amphibians,14
60302,Belizian pine forests,Birds,272
60302,Belizian pine forests,Mammals,122
60302,Belizian pine forests,Plants,436
60302,Belizian pine forests,Reptiles,39
60303,Central American pine-oak forests,Amphibians,107
60303,Central American pine-oak forests,Birds,349
60303,Central American pine-oak forests,Mammals,203
60303,Central American pine-oak forests,Plants,771
60303,Central American pine-oak forests,Reptiles,194
60304,Cuban pine forests,Amphibians,23
60304,Cuban pine forests,Birds,249
60304,Cuban pine forests,Mammals,34
60304,Cuban pine forests,Plants,895
60304,Cuban pine forests,Reptiles,83
60305,Hispaniolan pine forests,Amphibians,29
60305,Hispaniolan pine forests,Birds,214
60305,Hispaniolan pine forests,Mammals,20
60305,Hispaniolan pine forests,Plants,563
60305,Hispaniolan pine forests,Reptiles,78
60306,Miskito pine forests,Amphibians,0
60306,Miskito pine forests,Birds,240
60306,Miskito pine forests,Mammals,128
60306,Miskito pine forests,Plants,1084
60306,Miskito pine forests,Reptiles,0
60307,Sierra de la Laguna pine-oak forests,Amphibians,3
60307,Sierra de la Laguna pine-oak forests,Birds,171
60307,Sierra de la Laguna pine-oak forests,Mammals,45
60307,Sierra de la Laguna pine-oak forests,Plants,815
60307,Sierra de la Laguna pine-oak forests,Reptiles,12
60308,Sierra Madre de Oaxaca pine-oak forests,Amphibians,48
60308,Sierra Madre de Oaxaca pine-oak forests,Birds,447
60308,Sierra Madre de Oaxaca pine-oak forests,Mammals,176
60308,Sierra Madre de Oaxaca pine-oak forests,Plants,822
60308,Sierra Madre de Oaxaca pine-oak forests,Reptiles,95
60309,Sierra Madre del Sur pine-oak forests,Amphibians,69
60309,Sierra Madre del Sur pine-oak forests,Birds,330
60309,Sierra Madre del Sur pine-oak forests,Mammals,151
60309,Sierra Madre del Sur pine-oak forests,Plants,668
60309,Sierra Madre del Sur pine-oak forests,Reptiles,168
60310,Trans-Mexican Volcanic Belt pine-oak forests,Amphibians,79
60310,Trans-Mexican Volcanic Belt pine-oak forests,Birds,335
60310,Trans-Mexican Volcanic Belt pine-oak forests,Mammals,197
60310,Trans-Mexican Volcanic Belt pine-oak forests,Plants,56
60310,Trans-Mexican Volcanic Belt pine-oak forests,Reptiles,171
60401,Juan Fern?ndez Islands temperate forests,Amphibians,0
60401,Juan Fern?ndez Islands temperate forests,Birds,12
60401,Juan Fern?ndez Islands temperate forests,Mammals,0
60401,Juan Fernández Islands temperate forests,Plants,1103
60401,Juan Fern?ndez Islands temperate forests,Reptiles,0
60402,Magellanic subpolar forests,Amphibians,12
60402,Magellanic subpolar forests,Birds,122
60402,Magellanic subpolar forests,Mammals,30
60402,Magellanic subpolar forests,Plants,225
60402,Magellanic subpolar forests,Reptiles,4
60403,San F?lix-San Ambrosio Islands temperate forests,Amphibians,0
60403,San F?lix-San Ambrosio Islands temperate forests,Birds,0
60403,San F?lix-San Ambrosio Islands temperate forests,Mammals,0
60403,San Félix-San Ambrosio Islands temperate forests,Plants,271
60403,San F?lix-San Ambrosio Islands temperate forests,Reptiles,0
60404,Valdivian temperate forests,Amphibians,38
60404,Valdivian temperate forests,Birds,177
60404,Valdivian temperate forests,Mammals,56
60404,Valdivian temperate forests,Plants,61
60404,Valdivian temperate forests,Reptiles,19
60210,Dry Chaco,Amphibians,57
60210,Dry Chaco,Birds,571
60210,Dry Chaco,Mammals,193
60210,Dry Chaco,Plants,921
60210,Dry Chaco,Reptiles,131
60702,Beni savanna,Amphibians,29
60702,Beni savanna,Birds,509
60702,Beni savanna,Mammals,212
60702,Beni savanna,Plants,461
60702,Beni savanna,Reptiles,24
60703,Campos Rupestres montane savanna,Amphibians,116
60703,Campos Rupestres montane savanna,Birds,334
60703,Campos Rupestres montane savanna,Mammals,180
60703,Campos Rupestres montane savanna,Plants,2323
60703,Campos Rupestres montane savanna,Reptiles,48
60704,Cerrado,Amphibians,205
60704,Cerrado,Birds,571
60704,Cerrado,Mammals,254
60704,Cerrado,Plants,919
60704,Cerrado,Reptiles,219
60705,Clipperton Island shrub and grasslands,Amphibians,0
60705,Clipperton Island shrub and grasslands,Birds,52
60705,Clipperton Island shrub and grasslands,Mammals,0
60705,Clipperton Island shrub and grasslands,Plants,107
60705,Clipperton Island shrub and grasslands,Reptiles,0
60707,Guianan savanna,Amphibians,94
60707,Guianan savanna,Birds,444
60707,Guianan savanna,Mammals,225
60707,Guianan savanna,Plants,1222
60707,Guianan savanna,Reptiles,68
60708,Humid Chaco,Amphibians,60
60708,Humid Chaco,Birds,430
60708,Humid Chaco,Mammals,143
60708,Humid Chaco,Plants,24
60708,Humid Chaco,Reptiles,109
60709,Llanos,Amphibians,40
60709,Llanos,Birds,414
60709,Llanos,Mammals,223
60709,Llanos,Plants,621
60709,Llanos,Reptiles,89
60710,Uruguayan savanna,Amphibians,118
60710,Uruguayan savanna,Birds,350
60710,Uruguayan savanna,Mammals,101
60710,Uruguayan savanna,Plants,787
60710,Uruguayan savanna,Reptiles,90
60801,Espinal,Amphibians,29
60801,Espinal,Birds,311
60801,Espinal,Mammals,81
60801,Espinal,Plants,845
60801,Espinal,Reptiles,81
60802,Low Monte,Amphibians,10
60802,Low Monte,Birds,200
60802,Low Monte,Mammals,52
60802,Low Monte,Plants,751
60802,Low Monte,Reptiles,45
60803,Humid Pampas,Amphibians,36
60803,Humid Pampas,Birds,263
60803,Humid Pampas,Mammals,73
60803,Humid Pampas,Plants,830
60803,Humid Pampas,Reptiles,63
60805,Patagonian steppe,Amphibians,14
60805,Patagonian steppe,Birds,222
60805,Patagonian steppe,Mammals,60
60805,Patagonian steppe,Plants,944
60805,Patagonian steppe,Reptiles,67
60902,Cuban wetlands,Amphibians,16
60902,Cuban wetlands,Birds,250
60902,Cuban wetlands,Mammals,33
60902,Cuban wetlands,Plants,702
60902,Cuban wetlands,Reptiles,69
60903,Enriquillo wetlands,Amphibians,9
60903,Enriquillo wetlands,Birds,206
60903,Enriquillo wetlands,Mammals,20
60903,Enriquillo wetlands,Plants,805
60903,Enriquillo wetlands,Reptiles,57
60904,Everglades,Amphibians,19
60904,Everglades,Birds,209
60904,Everglades,Mammals,38
60904,Everglades,Plants,415
60904,Everglades,Reptiles,45
60905,Guayaquil flooded grasslands,Amphibians,8
60905,Guayaquil flooded grasslands,Birds,165
60905,Guayaquil flooded grasslands,Mammals,112
60905,Guayaquil flooded grasslands,Plants,1040
60905,Guayaquil flooded grasslands,Reptiles,10
60906,Orinoco wetlands,Amphibians,0
60906,Orinoco wetlands,Birds,303
60906,Orinoco wetlands,Mammals,176
60906,Orinoco wetlands,Plants,677
60906,Orinoco wetlands,Reptiles,14
60907,Pantanal,Amphibians,54
60907,Pantanal,Birds,423
60907,Pantanal,Mammals,172
60907,Pantanal,Plants,2421
60907,Pantanal,Reptiles,101
60908,Paran? flooded savanna,Amphibians,44
60908,Paran? flooded savanna,Birds,293
60908,Paran? flooded savanna,Mammals,97
60908,Paraná flooded savanna,Plants,279
60908,Paran? flooded savanna,Reptiles,54
60909,Southern Cone Mesopotamian savanna,Amphibians,25
60909,Southern Cone Mesopotamian savanna,Birds,282
60909,Southern Cone Mesopotamian savanna,Mammals,95
60909,Southern Cone Mesopotamian savanna,Plants,433
60909,Southern Cone Mesopotamian savanna,Reptiles,43
61001,Central Andean dry puna,Amphibians,14
61001,Central Andean dry puna,Birds,230
61001,Central Andean dry puna,Mammals,49
61001,Central Andean dry puna,Plants,812
61001,Central Andean dry puna,Reptiles,26
61002,Central Andean puna,Amphibians,26
61002,Central Andean puna,Birds,525
61002,Central Andean puna,Mammals,94
61002,Central Andean puna,Plants,788
61002,Central Andean puna,Reptiles,29
61003,Central Andean wet puna,Amphibians,28
61003,Central Andean wet puna,Birds,242
61003,Central Andean wet puna,Mammals,94
61003,Central Andean wet puna,Plants,1444
61003,Central Andean wet puna,Reptiles,19
61004,Cordillera Central p?ramo,Amphibians,14
61004,Cordillera Central p?ramo,Birds,152
61004,Cordillera Central p?ramo,Mammals,40
61004,Cordillera Central páramo,Plants,793
61004,Cordillera Central p?ramo,Reptiles,1
61005,Cordillera de Merida p?ramo,Amphibians,3
61005,Cordillera de Merida p?ramo,Birds,77
61005,Cordillera de Merida p?ramo,Mammals,51
61005,Cordillera de Merida páramo,Plants,701
61005,Cordillera de Merida p?ramo,Reptiles,0
61006,Northern Andean p?ramo,Amphibians,90
61006,Northern Andean p?ramo,Birds,157
61006,Northern Andean p?ramo,Mammals,77
61006,Northern Andean páramo,Plants,343
61006,Northern Andean p?ramo,Reptiles,50
61007,Santa Marta p?ramo,Amphibians,4
61007,Santa Marta p?ramo,Birds,56
61007,Santa Marta p?ramo,Mammals,26
61007,Santa Marta páramo,Plants,265
61007,Santa Marta p?ramo,Reptiles,0
61008,Southern Andean steppe,Amphibians,13
61008,Southern Andean steppe,Birds,157
61008,Southern Andean steppe,Mammals,56
61008,Southern Andean steppe,Plants,962
61008,Southern Andean steppe,Reptiles,60
61010,High Monte,Amphibians,11
61010,High Monte,Birds,203
61010,High Monte,Mammals,86
61010,High Monte,Plants,417
61010,High Monte,Reptiles,49
61201,Chilean matorral,Amphibians,6
61201,Chilean matorral,Birds,131
61201,Chilean matorral,Mammals,42
61201,Chilean matorral,Plants,421
61201,Chilean matorral,Reptiles,27
61301,Araya and Paria xeric scrub,Amphibians,1
61301,Araya and Paria xeric scrub,Birds,339
61301,Araya and Paria xeric scrub,Mammals,163
61301,Araya and Paria xeric scrub,Plants,498
61301,Araya and Paria xeric scrub,Reptiles,3
61303,Atacama desert,Amphibians,0
61303,Atacama desert,Birds,97
61303,Atacama desert,Mammals,22
61303,Atacama desert,Plants,481
61303,Atacama desert,Reptiles,1
61304,Caatinga,Amphibians,51
61304,Caatinga,Birds,320
61304,Caatinga,Mammals,158
61304,Caatinga,Plants,1425
61304,Caatinga,Reptiles,102
61305,Caribbean shrublands,Amphibians,14
61305,Caribbean shrublands,Birds,203
61305,Caribbean shrublands,Mammals,18
61305,Caribbean shrublands,Plants,264
61305,Caribbean shrublands,Reptiles,91
61306,Cuban cactus scrub,Amphibians,24
61306,Cuban cactus scrub,Birds,244
61306,Cuban cactus scrub,Mammals,32
61306,Cuban cactus scrub,Plants,47
61306,Cuban cactus scrub,Reptiles,94
61307,Gal?pagos Islands scrubland mosaic,Amphibians,0
61307,Gal?pagos Islands scrubland mosaic,Birds,92
61307,Gal?pagos Islands scrubland mosaic,Mammals,5
61307,Galápagos Islands scrubland mosaic,Plants,1354
61307,Gal?pagos Islands scrubland mosaic,Reptiles,27
61308,Guajira-Barranquilla xeric scrub,Amphibians,8
61308,Guajira-Barranquilla xeric scrub,Birds,387
61308,Guajira-Barranquilla xeric scrub,Mammals,194
61308,Guajira-Barranquilla xeric scrub,Plants,520
61308,Guajira-Barranquilla xeric scrub,Reptiles,51
61309,La Costa xeric shrublands,Amphibians,13
61309,La Costa xeric shrublands,Birds,395
61309,La Costa xeric shrublands,Mammals,191
61309,La Costa xeric shrublands,Plants,60
61309,La Costa xeric shrublands,Reptiles,10
61311,Malpelo Island xeric scrub,Amphibians,0
61311,Malpelo Island xeric scrub,Birds,0
61311,Malpelo Island xeric scrub,Mammals,0
61311,Malpelo Island xeric scrub,Plants,1348
61311,Malpelo Island xeric scrub,Reptiles,4
61312,Motagua Valley thornscrub,Amphibians,23
61312,Motagua Valley thornscrub,Birds,115
61312,Motagua Valley thornscrub,Mammals,138
61312,Motagua Valley thornscrub,Plants,505
61312,Motagua Valley thornscrub,Reptiles,88
61313,Paraguana xeric scrub,Amphibians,2
61313,Paraguana xeric scrub,Birds,316
61313,Paraguana xeric scrub,Mammals,178
61313,Paraguana xeric scrub,Plants,639
61313,Paraguana xeric scrub,Reptiles,8
61314,San Lucan xeric scrub,Amphibians,2
61314,San Lucan xeric scrub,Birds,190
61314,San Lucan xeric scrub,Mammals,50
61314,San Lucan xeric scrub,Plants,807
61314,San Lucan xeric scrub,Reptiles,48
61315,Sechura desert,Amphibians,7
61315,Sechura desert,Birds,168
61315,Sechura desert,Mammals,85
61315,Sechura desert,Plants,633
61315,Sechura desert,Reptiles,60
61316,Tehuac?n Valley matorral,Amphibians,28
61316,Tehuac?n Valley matorral,Birds,169
61316,Tehuac?n Valley matorral,Mammals,140
61316,Tehuacán Valley matorral,Plants,1240
61316,Tehuac?n Valley matorral,Reptiles,67
61318,St. Peter and St. Paul rocks,Amphibians,0
61318,St. Peter and St. Paul rocks,Birds,0
61318,St. Peter and St. Paul rocks,Mammals,0
61318,St. Peter and St. Paul rocks,Plants,98
61318,St. Peter and St. Paul rocks,Reptiles,0
61401,Amazon-Orinoco-Southern Caribbean mangroves,Amphibians,14
61401,Amazon-Orinoco-Southern Caribbean mangroves,Birds,113
61401,Amazon-Orinoco-Southern Caribbean mangroves,Mammals,271
61401,Amazon-Orinoco-Southern Caribbean mangroves,Plants,573
61401,Amazon-Orinoco-Southern Caribbean mangroves,Reptiles,53
61402,Bahamian-Antillean mangroves,Amphibians,59
61402,Bahamian-Antillean mangroves,Birds,164
61402,Bahamian-Antillean mangroves,Mammals,45
61402,Bahamian-Antillean mangroves,Plants,826
61402,Bahamian-Antillean mangroves,Reptiles,328
61403,Mesoamerican Gulf-Caribbean mangroves,Amphibians,52
61403,Mesoamerican Gulf-Caribbean mangroves,Birds,106
61403,Mesoamerican Gulf-Caribbean mangroves,Mammals,185
61403,Mesoamerican Gulf-Caribbean mangroves,Plants,0
61403,Mesoamerican Gulf-Caribbean mangroves,Reptiles,164
61404,Northern Mesoamerican Pacific mangroves,Amphibians,0
61404,Northern Mesoamerican Pacific mangroves,Birds,85
61404,Northern Mesoamerican Pacific mangroves,Mammals,147
61404,Northern Mesoamerican Pacific mangroves,Plants,0
61404,Northern Mesoamerican Pacific mangroves,Reptiles,0
61405,South American Pacific mangroves,Amphibians,35
61405,South American Pacific mangroves,Birds,87
61405,South American Pacific mangroves,Mammals,211
61405,South American Pacific mangroves,Plants,51
61405,South American Pacific mangroves,Reptiles,88
61406,Southern Atlantic mangroves,Amphibians,61
61406,Southern Atlantic mangroves,Birds,75
61406,Southern Atlantic mangroves,Mammals,187
61406,Southern Atlantic mangroves,Plants,637
61406,Southern Atlantic mangroves,Reptiles,24
61407,Southern Mesoamerican Pacific mangroves,Amphibians,55
61407,Southern Mesoamerican Pacific mangroves,Birds,92
61407,Southern Mesoamerican Pacific mangroves,Mammals,202
61407,Southern Mesoamerican Pacific mangroves,Plants,779
61407,Southern Mesoamerican Pacific mangroves,Reptiles,128
70101,Carolines tropical moist forests,Amphibians,0
70101,Carolines tropical moist forests,Birds,55
70101,Carolines tropical moist forests,Mammals,4
70101,Carolines tropical moist forests,Plants,2261
70101,Carolines tropical moist forests,Reptiles,22
70102,Central Polynesian tropical moist forests,Amphibians,0
70102,Central Polynesian tropical moist forests,Birds,17
70102,Central Polynesian tropical moist forests,Mammals,0
70102,Central Polynesian tropical moist forests,Plants,1710
70102,Central Polynesian tropical moist forests,Reptiles,10
70103,Cook Islands tropical moist forests,Amphibians,0
70103,Cook Islands tropical moist forests,Birds,22
70103,Cook Islands tropical moist forests,Mammals,1
70103,Cook Islands tropical moist forests,Plants,259
70103,Cook Islands tropical moist forests,Reptiles,11
70104,Eastern Micronesia tropical moist forests,Amphibians,0
70104,Eastern Micronesia tropical moist forests,Birds,32
70104,Eastern Micronesia tropical moist forests,Mammals,0
70104,Eastern Micronesia tropical moist forests,Plants,1396
70104,Eastern Micronesia tropical moist forests,Reptiles,17
70105,Fiji tropical moist forests,Amphibians,2
70105,Fiji tropical moist forests,Birds,71
70105,Fiji tropical moist forests,Mammals,7
70105,Fiji tropical moist forests,Plants,285
70105,Fiji tropical moist forests,Reptiles,19
70106,Hawaii tropical moist forests,Amphibians,0
70106,Hawaii tropical moist forests,Birds,75
70106,Hawaii tropical moist forests,Mammals,1
70106,Hawaii tropical moist forests,Plants,1905
70106,Hawaii tropical moist forests,Reptiles,0
70107,Kermadec Islands subtropical moist forests,Amphibians,0
70107,Kermadec Islands subtropical moist forests,Birds,16
70107,Kermadec Islands subtropical moist forests,Mammals,0
70107,Kermadec Islands subtropical moist forests,Plants,214
70107,Kermadec Islands subtropical moist forests,Reptiles,0
70108,Marquesas tropical moist forests,Amphibians,0
70108,Marquesas tropical moist forests,Birds,23
70108,Marquesas tropical moist forests,Mammals,0
70108,Marquesas tropical moist forests,Plants,1201
70108,Marquesas tropical moist forests,Reptiles,10
70109,Ogasawara subtropical moist forests,Amphibians,0
70109,Ogasawara subtropical moist forests,Birds,1
70109,Ogasawara subtropical moist forests,Mammals,1
70109,Ogasawara subtropical moist forests,Plants,1251
70109,Ogasawara subtropical moist forests,Reptiles,4
70110,Palau tropical moist forests,Amphibians,1
70110,Palau tropical moist forests,Birds,75
70110,Palau tropical moist forests,Mammals,1
70110,Palau tropical moist forests,Plants,384
70110,Palau tropical moist forests,Reptiles,21
70111,Rapa Nui subtropical broadleaf forests,Amphibians,0
70111,Rapa Nui subtropical broadleaf forests,Birds,1
70111,Rapa Nui subtropical broadleaf forests,Mammals,0
70111,Rapa Nui subtropical broadleaf forests,Plants,158
70111,Rapa Nui subtropical broadleaf forests,Reptiles,3
70112,Samoan tropical moist forests,Amphibians,0
70112,Samoan tropical moist forests,Birds,48
70112,Samoan tropical moist forests,Mammals,4
70112,Samoan tropical moist forests,Plants,121
70112,Samoan tropical moist forests,Reptiles,15
70113,Society Islands tropical moist forests,Amphibians,0
70113,Society Islands tropical moist forests,Birds,24
70113,Society Islands tropical moist forests,Mammals,0
70113,Society Islands tropical moist forests,Plants,126
70113,Society Islands tropical moist forests,Reptiles,10
70114,Tongan tropical moist forests,Amphibians,0
70114,Tongan tropical moist forests,Birds,33
70114,Tongan tropical moist forests,Mammals,2
70114,Tongan tropical moist forests,Plants,2924
70114,Tongan tropical moist forests,Reptiles,16
70115,Tuamotu tropical moist forests,Amphibians,0
70115,Tuamotu tropical moist forests,Birds,25
70115,Tuamotu tropical moist forests,Mammals,0
70115,Tuamotu tropical moist forests,Plants,565
70115,Tuamotu tropical moist forests,Reptiles,9
70116,Tubuai tropical moist forests,Amphibians,0
70116,Tubuai tropical moist forests,Birds,12
70116,Tubuai tropical moist forests,Mammals,0
70116,Tubuai tropical moist forests,Plants,329
70116,Tubuai tropical moist forests,Reptiles,2
70117,Western Polynesian tropical moist forests,Amphibians,0
70117,Western Polynesian tropical moist forests,Birds,23
70117,Western Polynesian tropical moist forests,Mammals,0
70117,Western Polynesian tropical moist forests,Plants,0
70117,Western Polynesian tropical moist forests,Reptiles,6
70201,Fiji tropical dry forests,Amphibians,2
70201,Fiji tropical dry forests,Birds,60
70201,Fiji tropical dry forests,Mammals,4
70201,Fiji tropical dry forests,Plants,733
70201,Fiji tropical dry forests,Reptiles,17
70202,Hawaii tropical dry forests,Amphibians,0
70202,Hawaii tropical dry forests,Birds,68
70202,Hawaii tropical dry forests,Mammals,1
70202,Hawaii tropical dry forests,Plants,3562
70202,Hawaii tropical dry forests,Reptiles,0
70203,Marianas tropical dry forests,Amphibians,0
70203,Marianas tropical dry forests,Birds,59
70203,Marianas tropical dry forests,Mammals,2
70203,Marianas tropical dry forests,Plants,1961
70203,Marianas tropical dry forests,Reptiles,14
70204,Yap tropical dry forests,Amphibians,0
70204,Yap tropical dry forests,Birds,49
70204,Yap tropical dry forests,Mammals,2
70204,Yap tropical dry forests,Plants,74
70204,Yap tropical dry forests,Reptiles,4
70701,Hawaii tropical high shrublands,Amphibians,0
70701,Hawaii tropical high shrublands,Birds,20
70701,Hawaii tropical high shrublands,Mammals,1
70701,Hawaii tropical high shrublands,Plants,327
70701,Hawaii tropical high shrublands,Reptiles,0
70702,Hawaii tropical low shrublands,Amphibians,0
70702,Hawaii tropical low shrublands,Birds,58
70702,Hawaii tropical low shrublands,Mammals,1
70702,Hawaii tropical low shrublands,Plants,3393
70702,Hawaii tropical low shrublands,Reptiles,0
70703,Northwestern Hawaii scrub,Amphibians,0
70703,Northwestern Hawaii scrub,Birds,47
70703,Northwestern Hawaii scrub,Mammals,0
70703,Northwestern Hawaii scrub,Plants,966
70703,Northwestern Hawaii scrub,Reptiles,0
80101,Guizhou Plateau broadleaf and mixed forests,Amphibians,67
80101,Guizhou Plateau broadleaf and mixed forests,Birds,459
80101,Guizhou Plateau broadleaf and mixed forests,Mammals,113
80101,Guizhou Plateau broadleaf and mixed forests,Plants,64
80101,Guizhou Plateau broadleaf and mixed forests,Reptiles,107
80102,Yunnan Plateau subtropical evergreen forests,Amphibians,78
80102,Yunnan Plateau subtropical evergreen forests,Birds,651
80102,Yunnan Plateau subtropical evergreen forests,Mammals,201
80102,Yunnan Plateau subtropical evergreen forests,Plants,20
80102,Yunnan Plateau subtropical evergreen forests,Reptiles,104
80401,Appenine deciduous montane forests,Amphibians,18
80401,Appenine deciduous montane forests,Birds,156
80401,Appenine deciduous montane forests,Mammals,68
80401,Appenine deciduous montane forests,Plants,1508
80401,Appenine deciduous montane forests,Reptiles,15
80402,Atlantic mixed forests,Amphibians,23
80402,Atlantic mixed forests,Birds,272
80402,Atlantic mixed forests,Mammals,77
80402,Atlantic mixed forests,Plants,497
80402,Atlantic mixed forests,Reptiles,17
80403,Azores temperate mixed forests,Amphibians,0
80403,Azores temperate mixed forests,Birds,29
80403,Azores temperate mixed forests,Mammals,1
80403,Azores temperate mixed forests,Plants,375
80403,Azores temperate mixed forests,Reptiles,0
80404,Balkan mixed forests,Amphibians,18
80404,Balkan mixed forests,Birds,285
80404,Balkan mixed forests,Mammals,90
80404,Balkan mixed forests,Plants,2638
80404,Balkan mixed forests,Reptiles,38
80405,Baltic mixed forests,Amphibians,15
80405,Baltic mixed forests,Birds,224
