no.csv,Code,Name,Category,Country_name,Country_code,Carbon_Footprint,Carbon_Dioxide,Methane_fossil,Methane_bio,Nitrous_Oxide,HFC,Land,N_input,P_input,Water,Pesticides,Biodiversity,Ammonia,Labour,Animal_Welfare,Antibiotics
855,21123,Goose fresh meat,White meat,Finland,FI,1.531653961,0.877432095,1.08E-03,4.40E-03,2.18E-03,NA,6.241486189,6.48E-02,1.12E-02,1.52E-02,0.253033582,2.50E-10,3.08E-02,8.95E-02,NA,NA
856,21123,Goose fresh meat,White meat,France,FR,1.306625766,0.7290961,9.65E-04,4.51E-03,1.97E-03,NA,4.722956083,5.85E-02,1.07E-02,9.10E-02,0.701094804,1.38E-09,4.55E-02,9.45E-02,4.92,38.1
857,21123,Goose fresh meat,White meat,Germany,DE,1.608173569,0.972156013,1.35E-03,6.60E-03,2.12E-03,NA,4.769264276,5.30E-02,1.06E-02,3.04E-02,1.296516746,3.61E-10,6.55E-02,0.106134229,3.88,50.4
858,21123,Goose fresh meat,White meat,Greece,GR,1.613665044,1.246707805,1.66E-03,6.60E-03,1.04E-03,NA,11.53070354,4.57E-02,1.02E-02,4.25E-02,0.524122888,1.90E-08,5.02E-02,6.97E-02,4.89,111.7
859,21123,Goose fresh meat,White meat,Hungary,HU,1.298981736,0.933423447,1.45E-03,4.40E-03,1.16E-03,NA,5.443752091,4.64E-02,1.34E-02,2.51E-02,0.484886164,3.89E-10,4.97E-02,0.304756859,4.89,102.5
860,21123,Goose fresh meat,White meat,Ireland,IE,1.37350689,0.883926057,8.54E-04,4.62E-03,1.70E-03,NA,4.087359389,4.41E-02,7.82E-03,1.90E-02,0.991143937,4.41E-10,5.47E-02,0.203171239,4.89,40.6
861,21123,Goose fresh meat,White meat,Italy,IT,1.301717416,0.927340988,1.90E-03,4.40E-03,1.10E-03,NA,5.181838315,5.19E-02,1.25E-02,0.187203385,0.591066683,4.95E-09,3.77E-02,9.86E-02,4.89,129.1
862,21123,Goose fresh meat,White meat,Latvia,LV,1.62637967,0.987917707,1.94E-03,4.40E-03,2.03E-03,NA,7.488300673,5.58E-02,7.14E-03,1.47E-02,0.190324949,2.47E-10,2.94E-02,0.227430492,NA,NA
863,21123,Goose fresh meat,White meat,Lithuania,LT,1.661255473,1.030034643,1.56E-03,4.40E-03,2.05E-03,NA,8.601585925,5.88E-02,7.22E-03,1.46E-02,0.173099232,3.30E-10,2.89E-02,0.231979102,NA,NA
864,21123,Goose fresh meat,White meat,Malta,MT,1.735136562,1.081176396,1.85E-03,4.40E-03,2.10E-03,NA,10.77472065,5.74E-02,7.63E-03,1.46E-02,0.178237113,4.13E-10,2.86E-02,0.119780059,NA,NA
865,21123,Goose fresh meat,White meat,Netherlands,NL,1.757653477,1.105105292,1.50E-03,6.34E-03,2.15E-03,NA,5.12526064,6.16E-02,1.15E-02,8.10E-02,1.432292883,5.22E-10,5.93E-02,0.127361075,3.88,32.1
866,21123,Goose fresh meat,White meat,Poland,PL,2.019176598,1.367512615,2.07E-03,6.60E-03,2.02E-03,NA,7.051022324,5.53E-02,1.05E-02,2.51E-02,0.689146286,5.15E-10,4.53E-02,0.321435095,4.89,134.7
867,21123,Goose fresh meat,White meat,Portugal,PT,1.744177802,1.032571094,1.42E-03,4.40E-03,2.36E-03,NA,7.14609086,4.63E-02,1.00E-02,1.30E-02,3.72E-07,3.06E-15,4.34E-02,6.37E-02,NA,NA
868,21123,Goose fresh meat,White meat,Romania,RO,1.29320085,0.784659515,7.33E-04,4.40E-03,1.69E-03,NA,9.578328299,3.54E-02,6.43E-03,1.39E-02,0.103057462,2.01E-10,2.87E-02,0.424536918,NA,NA
869,21123,Goose fresh meat,White meat,Slovakia,SK,1.46108691,0.903257262,1.07E-03,4.40E-03,1.83E-03,NA,10.99264749,4.31E-02,7.05E-03,1.45E-02,0.164532576,2.85E-10,2.89E-02,0.156168938,NA,NA
870,21123,Goose fresh meat,White meat,Slovenia,SI,1.394081567,0.714411889,8.55E-04,4.40E-03,2.30E-03,NA,10.59830968,4.18E-02,6.98E-03,1.35E-02,5.95E-02,5.37E-11,2.90E-02,0.456377187,NA,NA
871,21123,Goose fresh meat,White meat,Spain,ES,1.507854339,0.648806409,7.78E-04,5.98E-03,1.06E-03,NA,7.513707895,5.23E-02,1.19E-02,0.466143875,0.524491584,1.19E-08,6.27E-02,3.03E-02,4.89,95.7
872,21123,Goose fresh meat,White meat,Sweden,SE,1.639056221,0.652229529,6.52E-04,4.40E-03,2.13E-03,NA,6.047427833,7.84E-02,9.13E-03,2.53E-02,0.499948987,4.67E-10,3.21E-02,6.22E-02,3.57,10.1
873,21123,Goose fresh meat,White meat,UK,GB,1.79141301,0.64027615,6.20E-04,4.40E-03,1.99E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,29.8
874,21123,Goose fresh meat,White meat,Brazil,BR,1.942259622,0.643551796,5.67E-04,4.40E-03,1.98E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,NA
875,21123,Goose fresh meat,White meat,Thailand,TH,2.012313789,0.597804,9.71E-04,4.40E-03,1.97E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,NA
876,21123,Goose fresh meat,White meat,USA,US,1.987976482,0.634380001,5.92E-04,4.40E-03,1.98E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,NA
877,21170.01,Pigeon fresh meat,White meat,Austria,AT,1.489633029,0.846610293,1.04E-03,4.40E-03,2.15E-03,NA,10.3896112,5.17E-02,7.66E-03,1.44E-02,0.161551175,2.54E-10,2.92E-02,0.163749954,NA,NA
878,21170.01,Pigeon fresh meat,White meat,Belgium,BE,1.406738072,0.863119012,8.43E-04,4.40E-03,1.81E-03,NA,8.026457026,5.96E-02,7.78E-03,1.54E-02,0.265396142,3.99E-10,2.96E-02,9.25E-02,NA,NA
879,21170.01,Pigeon fresh meat,White meat,Bulgaria,BG,1.475535765,0.880246172,8.15E-04,4.40E-03,2.00E-03,NA,11.87385382,3.79E-02,6.70E-03,1.38E-02,8.66E-02,1.61E-10,2.87E-02,0.309305469,NA,NA
880,21170.01,Pigeon fresh meat,White meat,Croatia,HR,1.641260911,1.062121333,1.17E-03,4.40E-03,1.90E-03,NA,10.81801707,5.04E-02,8.17E-03,1.46E-02,0.176116031,3.82E-10,2.88E-02,0.347210551,NA,NA
881,21170.01,Pigeon fresh meat,White meat,Cyprus,CY,2.098906828,1.413489799,2.15E-03,4.40E-03,2.18E-03,NA,9.559852862,6.04E-02,8.45E-03,1.46E-02,0.174097083,3.90E-10,2.90E-02,6.97E-02,NA,NA
882,21170.01,Pigeon fresh meat,White meat,Czechia,CZ,1.767412831,1.081817991,1.08E-03,4.40E-03,2.30E-03,NA,9.181693824,5.64E-02,7.71E-03,1.42E-02,0.139975683,2.29E-10,2.91E-02,0.133425888,NA,NA
883,21170.01,Pigeon fresh meat,White meat,Denmark,DK,1.664830315,0.954376963,1.05E-03,4.40E-03,2.39E-03,NA,5.505684152,6.80E-02,9.37E-03,3.31E-02,0.748504615,4.69E-10,3.20E-02,6.22E-02,3.88,19.4
884,21170.01,Pigeon fresh meat,White meat,Estonia,EE,1.234373558,0.809517881,1.82E-03,4.40E-03,1.26E-03,NA,4.827718664,2.91E-02,4.68E-03,1.39E-02,9.84E-02,1.27E-10,2.90E-02,6.82E-02,NA,NA
885,21170.01,Pigeon fresh meat,White meat,Finland,FI,1.531653961,0.877432095,1.08E-03,4.40E-03,2.18E-03,NA,6.241486189,6.48E-02,1.12E-02,1.52E-02,0.253033582,2.50E-10,3.08E-02,8.95E-02,NA,NA
886,21170.01,Pigeon fresh meat,White meat,France,FR,1.306625766,0.7290961,9.65E-04,4.51E-03,1.97E-03,NA,4.722956083,5.85E-02,1.07E-02,9.10E-02,0.701094804,1.38E-09,4.55E-02,9.45E-02,4.92,38.1
887,21170.01,Pigeon fresh meat,White meat,Germany,DE,1.608173569,0.972156013,1.35E-03,6.60E-03,2.12E-03,NA,4.769264276,5.30E-02,1.06E-02,3.04E-02,1.296516746,3.61E-10,6.55E-02,0.106134229,3.88,50.4
888,21170.01,Pigeon fresh meat,White meat,Greece,GR,1.613665044,1.246707805,1.66E-03,6.60E-03,1.04E-03,NA,11.53070354,4.57E-02,1.02E-02,4.25E-02,0.524122888,1.90E-08,5.02E-02,6.97E-02,4.89,111.7
889,21170.01,Pigeon fresh meat,White meat,Hungary,HU,1.298981736,0.933423447,1.45E-03,4.40E-03,1.16E-03,NA,5.443752091,4.64E-02,1.34E-02,2.51E-02,0.484886164,3.89E-10,4.97E-02,0.304756859,4.89,102.5
890,21170.01,Pigeon fresh meat,White meat,Ireland,IE,1.37350689,0.883926057,8.54E-04,4.62E-03,1.70E-03,NA,4.087359389,4.41E-02,7.82E-03,1.90E-02,0.991143937,4.41E-10,5.47E-02,0.203171239,4.89,40.6
891,21170.01,Pigeon fresh meat,White meat,Italy,IT,1.301717416,0.927340988,1.90E-03,4.40E-03,1.10E-03,NA,5.181838315,5.19E-02,1.25E-02,0.187203385,0.591066683,4.95E-09,3.77E-02,9.86E-02,4.89,129.1
892,21170.01,Pigeon fresh meat,White meat,Latvia,LV,1.62637967,0.987917707,1.94E-03,4.40E-03,2.03E-03,NA,7.488300673,5.58E-02,7.14E-03,1.47E-02,0.190324949,2.47E-10,2.94E-02,0.227430492,NA,NA
893,21170.01,Pigeon fresh meat,White meat,Lithuania,LT,1.661255473,1.030034643,1.56E-03,4.40E-03,2.05E-03,NA,8.601585925,5.88E-02,7.22E-03,1.46E-02,0.173099232,3.30E-10,2.89E-02,0.231979102,NA,NA
894,21170.01,Pigeon fresh meat,White meat,Malta,MT,1.735136562,1.081176396,1.85E-03,4.40E-03,2.10E-03,NA,10.77472065,5.74E-02,7.63E-03,1.46E-02,0.178237113,4.13E-10,2.86E-02,0.119780059,NA,NA
895,21170.01,Pigeon fresh meat,White meat,Netherlands,NL,1.757653477,1.105105292,1.50E-03,6.34E-03,2.15E-03,NA,5.12526064,6.16E-02,1.15E-02,8.10E-02,1.432292883,5.22E-10,5.93E-02,0.127361075,3.88,32.1
896,21170.01,Pigeon fresh meat,White meat,Poland,PL,2.019176598,1.367512615,2.07E-03,6.60E-03,2.02E-03,NA,7.051022324,5.53E-02,1.05E-02,2.51E-02,0.689146286,5.15E-10,4.53E-02,0.321435095,4.89,134.7
897,21170.01,Pigeon fresh meat,White meat,Portugal,PT,1.744177802,1.032571094,1.42E-03,4.40E-03,2.36E-03,NA,7.14609086,4.63E-02,1.00E-02,1.30E-02,3.72E-07,3.06E-15,4.34E-02,6.37E-02,NA,NA
898,21170.01,Pigeon fresh meat,White meat,Romania,RO,1.29320085,0.784659515,7.33E-04,4.40E-03,1.69E-03,NA,9.578328299,3.54E-02,6.43E-03,1.39E-02,0.103057462,2.01E-10,2.87E-02,0.424536918,NA,NA
899,21170.01,Pigeon fresh meat,White meat,Slovakia,SK,1.46108691,0.903257262,1.07E-03,4.40E-03,1.83E-03,NA,10.99264749,4.31E-02,7.05E-03,1.45E-02,0.164532576,2.85E-10,2.89E-02,0.156168938,NA,NA
900,21170.01,Pigeon fresh meat,White meat,Slovenia,SI,1.394081567,0.714411889,8.55E-04,4.40E-03,2.30E-03,NA,10.59830968,4.18E-02,6.98E-03,1.35E-02,5.95E-02,5.37E-11,2.90E-02,0.456377187,NA,NA
901,21170.01,Pigeon fresh meat,White meat,Spain,ES,1.507854339,0.648806409,7.78E-04,5.98E-03,1.06E-03,NA,7.513707895,5.23E-02,1.19E-02,0.466143875,0.524491584,1.19E-08,6.27E-02,3.03E-02,4.89,95.7
902,21170.01,Pigeon fresh meat,White meat,Sweden,SE,1.639056221,0.652229529,6.52E-04,4.40E-03,2.13E-03,NA,6.047427833,7.84E-02,9.13E-03,2.53E-02,0.499948987,4.67E-10,3.21E-02,6.22E-02,3.57,10.1
903,21170.01,Pigeon fresh meat,White meat,UK,GB,1.79141301,0.64027615,6.20E-04,4.40E-03,1.99E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,29.8
904,21170.01,Pigeon fresh meat,White meat,Brazil,BR,1.942259622,0.643551796,5.67E-04,4.40E-03,1.98E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,NA
905,21170.01,Pigeon fresh meat,White meat,Thailand,TH,2.012313789,0.597804,9.71E-04,4.40E-03,1.97E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,NA
906,21170.01,Pigeon fresh meat,White meat,USA,US,1.987976482,0.634380001,5.92E-04,4.40E-03,1.98E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,NA
907,21121,Guinea-fowl fresh meat,White meat,Austria,AT,1.489633029,0.846610293,1.04E-03,4.40E-03,2.15E-03,NA,10.3896112,5.17E-02,7.66E-03,1.44E-02,0.161551175,2.54E-10,2.92E-02,0.163749954,NA,NA
908,21121,Guinea-fowl fresh meat,White meat,Belgium,BE,1.406738072,0.863119012,8.43E-04,4.40E-03,1.81E-03,NA,8.026457026,5.96E-02,7.78E-03,1.54E-02,0.265396142,3.99E-10,2.96E-02,9.25E-02,NA,NA
909,21121,Guinea-fowl fresh meat,White meat,Bulgaria,BG,1.475535765,0.880246172,8.15E-04,4.40E-03,2.00E-03,NA,11.87385382,3.79E-02,6.70E-03,1.38E-02,8.66E-02,1.61E-10,2.87E-02,0.309305469,NA,NA
910,21121,Guinea-fowl fresh meat,White meat,Croatia,HR,1.641260911,1.062121333,1.17E-03,4.40E-03,1.90E-03,NA,10.81801707,5.04E-02,8.17E-03,1.46E-02,0.176116031,3.82E-10,2.88E-02,0.347210551,NA,NA
911,21121,Guinea-fowl fresh meat,White meat,Cyprus,CY,2.098906828,1.413489799,2.15E-03,4.40E-03,2.18E-03,NA,9.559852862,6.04E-02,8.45E-03,1.46E-02,0.174097083,3.90E-10,2.90E-02,6.97E-02,NA,NA
912,21121,Guinea-fowl fresh meat,White meat,Czechia,CZ,1.767412831,1.081817991,1.08E-03,4.40E-03,2.30E-03,NA,9.181693824,5.64E-02,7.71E-03,1.42E-02,0.139975683,2.29E-10,2.91E-02,0.133425888,NA,NA
913,21121,Guinea-fowl fresh meat,White meat,Denmark,DK,1.664830315,0.954376963,1.05E-03,4.40E-03,2.39E-03,NA,5.505684152,6.80E-02,9.37E-03,3.31E-02,0.748504615,4.69E-10,3.20E-02,6.22E-02,3.88,19.4
914,21121,Guinea-fowl fresh meat,White meat,Estonia,EE,1.234373558,0.809517881,1.82E-03,4.40E-03,1.26E-03,NA,4.827718664,2.91E-02,4.68E-03,1.39E-02,9.84E-02,1.27E-10,2.90E-02,6.82E-02,NA,NA
915,21121,Guinea-fowl fresh meat,White meat,Finland,FI,1.531653961,0.877432095,1.08E-03,4.40E-03,2.18E-03,NA,6.241486189,6.48E-02,1.12E-02,1.52E-02,0.253033582,2.50E-10,3.08E-02,8.95E-02,NA,NA
916,21121,Guinea-fowl fresh meat,White meat,France,FR,1.306625766,0.7290961,9.65E-04,4.51E-03,1.97E-03,NA,4.722956083,5.85E-02,1.07E-02,9.10E-02,0.701094804,1.38E-09,4.55E-02,9.45E-02,4.92,38.1
917,21121,Guinea-fowl fresh meat,White meat,Germany,DE,1.608173569,0.972156013,1.35E-03,6.60E-03,2.12E-03,NA,4.769264276,5.30E-02,1.06E-02,3.04E-02,1.296516746,3.61E-10,6.55E-02,0.106134229,3.88,50.4
918,21121,Guinea-fowl fresh meat,White meat,Greece,GR,1.613665044,1.246707805,1.66E-03,6.60E-03,1.04E-03,NA,11.53070354,4.57E-02,1.02E-02,4.25E-02,0.524122888,1.90E-08,5.02E-02,6.97E-02,4.89,111.7
919,21121,Guinea-fowl fresh meat,White meat,Hungary,HU,1.298981736,0.933423447,1.45E-03,4.40E-03,1.16E-03,NA,5.443752091,4.64E-02,1.34E-02,2.51E-02,0.484886164,3.89E-10,4.97E-02,0.304756859,4.89,102.5
920,21121,Guinea-fowl fresh meat,White meat,Ireland,IE,1.37350689,0.883926057,8.54E-04,4.62E-03,1.70E-03,NA,4.087359389,4.41E-02,7.82E-03,1.90E-02,0.991143937,4.41E-10,5.47E-02,0.203171239,4.89,40.6
921,21121,Guinea-fowl fresh meat,White meat,Italy,IT,1.301717416,0.927340988,1.90E-03,4.40E-03,1.10E-03,NA,5.181838315,5.19E-02,1.25E-02,0.187203385,0.591066683,4.95E-09,3.77E-02,9.86E-02,4.89,129.1
922,21121,Guinea-fowl fresh meat,White meat,Latvia,LV,1.62637967,0.987917707,1.94E-03,4.40E-03,2.03E-03,NA,7.488300673,5.58E-02,7.14E-03,1.47E-02,0.190324949,2.47E-10,2.94E-02,0.227430492,NA,NA
923,21121,Guinea-fowl fresh meat,White meat,Lithuania,LT,1.661255473,1.030034643,1.56E-03,4.40E-03,2.05E-03,NA,8.601585925,5.88E-02,7.22E-03,1.46E-02,0.173099232,3.30E-10,2.89E-02,0.231979102,NA,NA
924,21121,Guinea-fowl fresh meat,White meat,Malta,MT,1.735136562,1.081176396,1.85E-03,4.40E-03,2.10E-03,NA,10.77472065,5.74E-02,7.63E-03,1.46E-02,0.178237113,4.13E-10,2.86E-02,0.119780059,NA,NA
925,21121,Guinea-fowl fresh meat,White meat,Netherlands,NL,1.757653477,1.105105292,1.50E-03,6.34E-03,2.15E-03,NA,5.12526064,6.16E-02,1.15E-02,8.10E-02,1.432292883,5.22E-10,5.93E-02,0.127361075,3.88,32.1
926,21121,Guinea-fowl fresh meat,White meat,Poland,PL,2.019176598,1.367512615,2.07E-03,6.60E-03,2.02E-03,NA,7.051022324,5.53E-02,1.05E-02,2.51E-02,0.689146286,5.15E-10,4.53E-02,0.321435095,4.89,134.7
927,21121,Guinea-fowl fresh meat,White meat,Portugal,PT,1.744177802,1.032571094,1.42E-03,4.40E-03,2.36E-03,NA,7.14609086,4.63E-02,1.00E-02,1.30E-02,3.72E-07,3.06E-15,4.34E-02,6.37E-02,NA,NA
928,21121,Guinea-fowl fresh meat,White meat,Romania,RO,1.29320085,0.784659515,7.33E-04,4.40E-03,1.69E-03,NA,9.578328299,3.54E-02,6.43E-03,1.39E-02,0.103057462,2.01E-10,2.87E-02,0.424536918,NA,NA
929,21121,Guinea-fowl fresh meat,White meat,Slovakia,SK,1.46108691,0.903257262,1.07E-03,4.40E-03,1.83E-03,NA,10.99264749,4.31E-02,7.05E-03,1.45E-02,0.164532576,2.85E-10,2.89E-02,0.156168938,NA,NA
930,21121,Guinea-fowl fresh meat,White meat,Slovenia,SI,1.394081567,0.714411889,8.55E-04,4.40E-03,2.30E-03,NA,10.59830968,4.18E-02,6.98E-03,1.35E-02,5.95E-02,5.37E-11,2.90E-02,0.456377187,NA,NA
931,21121,Guinea-fowl fresh meat,White meat,Spain,ES,1.507854339,0.648806409,7.78E-04,5.98E-03,1.06E-03,NA,7.513707895,5.23E-02,1.19E-02,0.466143875,0.524491584,1.19E-08,6.27E-02,3.03E-02,4.89,95.7
932,21121,Guinea-fowl fresh meat,White meat,Sweden,SE,1.639056221,0.652229529,6.52E-04,4.40E-03,2.13E-03,NA,6.047427833,7.84E-02,9.13E-03,2.53E-02,0.499948987,4.67E-10,3.21E-02,6.22E-02,3.57,10.1
933,21121,Guinea-fowl fresh meat,White meat,UK,GB,1.79141301,0.64027615,6.20E-04,4.40E-03,1.99E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,29.8
934,21121,Guinea-fowl fresh meat,White meat,Brazil,BR,1.942259622,0.643551796,5.67E-04,4.40E-03,1.98E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,NA
935,21121,Guinea-fowl fresh meat,White meat,Thailand,TH,2.012313789,0.597804,9.71E-04,4.40E-03,1.97E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,NA
936,21121,Guinea-fowl fresh meat,White meat,USA,US,1.987976482,0.634380001,5.92E-04,4.40E-03,1.98E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,NA
937,21114,Rabbit fresh meat,White meat,Austria,AT,1.489633029,0.846610293,1.04E-03,4.40E-03,2.15E-03,NA,10.3896112,5.17E-02,7.66E-03,1.44E-02,0.161551175,2.54E-10,2.92E-02,0.163749954,12.5,NA
938,21114,Rabbit fresh meat,White meat,Belgium,BE,1.406738072,0.863119012,8.43E-04,4.40E-03,1.81E-03,NA,8.026457026,5.96E-02,7.78E-03,1.54E-02,0.265396142,3.99E-10,2.96E-02,9.25E-02,12.5,NA
939,21114,Rabbit fresh meat,White meat,Bulgaria,BG,1.475535765,0.880246172,8.15E-04,4.40E-03,2.00E-03,NA,11.87385382,3.79E-02,6.70E-03,1.38E-02,8.66E-02,1.61E-10,2.87E-02,0.309305469,12.5,NA
940,21114,Rabbit fresh meat,White meat,Croatia,HR,1.641260911,1.062121333,1.17E-03,4.40E-03,1.90E-03,NA,10.81801707,5.04E-02,8.17E-03,1.46E-02,0.176116031,3.82E-10,2.88E-02,0.347210551,12.5,NA
941,21114,Rabbit fresh meat,White meat,Cyprus,CY,2.098906828,1.413489799,2.15E-03,4.40E-03,2.18E-03,NA,9.559852862,6.04E-02,8.45E-03,1.46E-02,0.174097083,3.90E-10,2.90E-02,6.97E-02,12.5,NA
942,21114,Rabbit fresh meat,White meat,Czechia,CZ,1.767412831,1.081817991,1.08E-03,4.40E-03,2.30E-03,NA,9.181693824,5.64E-02,7.71E-03,1.42E-02,0.139975683,2.29E-10,2.91E-02,0.133425888,12.5,NA
943,21114,Rabbit fresh meat,White meat,Denmark,DK,1.664830315,0.954376963,1.05E-03,4.40E-03,2.39E-03,NA,5.505684152,6.80E-02,9.37E-03,3.31E-02,0.748504615,4.69E-10,3.20E-02,6.22E-02,12.5,19.4
944,21114,Rabbit fresh meat,White meat,Estonia,EE,1.234373558,0.809517881,1.82E-03,4.40E-03,1.26E-03,NA,4.827718664,2.91E-02,4.68E-03,1.39E-02,9.84E-02,1.27E-10,2.90E-02,6.82E-02,12.5,NA
945,21114,Rabbit fresh meat,White meat,Finland,FI,1.531653961,0.877432095,1.08E-03,4.40E-03,2.18E-03,NA,6.241486189,6.48E-02,1.12E-02,1.52E-02,0.253033582,2.50E-10,3.08E-02,8.95E-02,12.5,NA
946,21114,Rabbit fresh meat,White meat,France,FR,1.306625766,0.7290961,9.65E-04,4.51E-03,1.97E-03,NA,4.722956083,5.85E-02,1.07E-02,9.10E-02,0.701094804,1.38E-09,4.55E-02,9.45E-02,12.5,38.1
947,21114,Rabbit fresh meat,White meat,Germany,DE,1.608173569,0.972156013,1.35E-03,6.60E-03,2.12E-03,NA,4.769264276,5.30E-02,1.06E-02,3.04E-02,1.296516746,3.61E-10,6.55E-02,0.106134229,12.5,50.4
948,21114,Rabbit fresh meat,White meat,Greece,GR,1.613665044,1.246707805,1.66E-03,6.60E-03,1.04E-03,NA,11.53070354,4.57E-02,1.02E-02,4.25E-02,0.524122888,1.90E-08,5.02E-02,6.97E-02,12.5,111.7
949,21114,Rabbit fresh meat,White meat,Hungary,HU,1.298981736,0.933423447,1.45E-03,4.40E-03,1.16E-03,NA,5.443752091,4.64E-02,1.34E-02,2.51E-02,0.484886164,3.89E-10,4.97E-02,0.304756859,12.5,102.5
950,21114,Rabbit fresh meat,White meat,Ireland,IE,1.37350689,0.883926057,8.54E-04,4.62E-03,1.70E-03,NA,4.087359389,4.41E-02,7.82E-03,1.90E-02,0.991143937,4.41E-10,5.47E-02,0.203171239,12.5,40.6
951,21114,Rabbit fresh meat,White meat,Italy,IT,1.301717416,0.927340988,1.90E-03,4.40E-03,1.10E-03,NA,5.181838315,5.19E-02,1.25E-02,0.187203385,0.591066683,4.95E-09,3.77E-02,9.86E-02,12.5,129.1
952,21114,Rabbit fresh meat,White meat,Latvia,LV,1.62637967,0.987917707,1.94E-03,4.40E-03,2.03E-03,NA,7.488300673,5.58E-02,7.14E-03,1.47E-02,0.190324949,2.47E-10,2.94E-02,0.227430492,12.5,NA
953,21114,Rabbit fresh meat,White meat,Lithuania,LT,1.661255473,1.030034643,1.56E-03,4.40E-03,2.05E-03,NA,8.601585925,5.88E-02,7.22E-03,1.46E-02,0.173099232,3.30E-10,2.89E-02,0.231979102,12.5,NA
954,21114,Rabbit fresh meat,White meat,Malta,MT,1.735136562,1.081176396,1.85E-03,4.40E-03,2.10E-03,NA,10.77472065,5.74E-02,7.63E-03,1.46E-02,0.178237113,4.13E-10,2.86E-02,0.119780059,12.5,NA
955,21114,Rabbit fresh meat,White meat,Netherlands,NL,1.757653477,1.105105292,1.50E-03,6.34E-03,2.15E-03,NA,5.12526064,6.16E-02,1.15E-02,8.10E-02,1.432292883,5.22E-10,5.93E-02,0.127361075,12.5,32.1
956,21114,Rabbit fresh meat,White meat,Poland,PL,2.019176598,1.367512615,2.07E-03,6.60E-03,2.02E-03,NA,7.051022324,5.53E-02,1.05E-02,2.51E-02,0.689146286,5.15E-10,4.53E-02,0.321435095,12.5,134.7
957,21114,Rabbit fresh meat,White meat,Portugal,PT,1.744177802,1.032571094,1.42E-03,4.40E-03,2.36E-03,NA,7.14609086,4.63E-02,1.00E-02,1.30E-02,3.72E-07,3.06E-15,4.34E-02,6.37E-02,12.5,NA
958,21114,Rabbit fresh meat,White meat,Romania,RO,1.29320085,0.784659515,7.33E-04,4.40E-03,1.69E-03,NA,9.578328299,3.54E-02,6.43E-03,1.39E-02,0.103057462,2.01E-10,2.87E-02,0.424536918,12.5,NA
959,21114,Rabbit fresh meat,White meat,Slovakia,SK,1.46108691,0.903257262,1.07E-03,4.40E-03,1.83E-03,NA,10.99264749,4.31E-02,7.05E-03,1.45E-02,0.164532576,2.85E-10,2.89E-02,0.156168938,12.5,NA
960,21114,Rabbit fresh meat,White meat,Slovenia,SI,1.394081567,0.714411889,8.55E-04,4.40E-03,2.30E-03,NA,10.59830968,4.18E-02,6.98E-03,1.35E-02,5.95E-02,5.37E-11,2.90E-02,0.456377187,12.5,NA
961,21114,Rabbit fresh meat,White meat,Spain,ES,1.507854339,0.648806409,7.78E-04,5.98E-03,1.06E-03,NA,7.513707895,5.23E-02,1.19E-02,0.466143875,0.524491584,1.19E-08,6.27E-02,3.03E-02,12.5,95.7
962,21114,Rabbit fresh meat,White meat,Sweden,SE,1.639056221,0.652229529,6.52E-04,4.40E-03,2.13E-03,NA,6.047427833,7.84E-02,9.13E-03,2.53E-02,0.499948987,4.67E-10,3.21E-02,6.22E-02,12.5,10.1
963,21114,Rabbit fresh meat,White meat,UK,GB,1.79141301,0.64027615,6.20E-04,4.40E-03,1.99E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,12.5,29.8
964,21114,Rabbit fresh meat,White meat,Brazil,BR,1.942259622,0.643551796,5.67E-04,4.40E-03,1.98E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,12.5,NA
