"Code","Name","Category","Country_name","Country_code","CO2_rm_fert_prod","CO2_rm_cap_goods","CO2_field_ops","CO2_gh","CO2_irr","CO2_postharvest","CO2_rm_LUC","CH4_fossil_rm_fert_prod","CH4_fossil_rm_cap_goods","CH4_field_ops","CH4_gh","CH4_irr","CH4_postharvest","CH4_bio_rm_soils_dir","CH4_bio_rm_ent_ferm","CH4_bio_rm_manure","N2O_rm_fert_prod","N2O_rm_cap_goods","N2O_soils_min_fert","N2O_soils_crop_res","N2O_soils_indirect","N2O_field_ops","N2O_gh","N2O_irr","N2O_postharvest","N2O_rm_manure","Land","N_input","P_input","Water","Pesticides","Biodiversity","Ammonia"
"0116","Rye","Cereals, incl feed","Greece","GR",0.167992961240688,0.027,0.100331453362256,0,0.000925550941805974,0.045828859604042,0.0617851841356857,0,9.5e-05,4.44434506924746e-05,0,2.73445337416064e-06,3.7954324525698e-05,0,0,0,1.58250003955344e-05,1.1e-06,0.000778469254469918,0.000173299657142857,9.51768911612775e-05,2.69594526948106e-06,0,3.97855647548968e-08,1.6100212846e-06,0,5.21441681962289,0.0495389525571766,0.00365023860947617,0.0117188012898,0.00841763307191724,2.45501154680622e-10,0.00648365133474015
"0116","Rye","Cereals, incl feed","Italy","IT",0.10252301427971,0.027,0.0600000149679125,0,0.000852665189071494,0.040589126687164,1.53894123876617e-05,0,9.5e-05,2.65779834479834e-05,0,2.51911925964486e-06,4.5408968802156e-05,0,0,0,4.55455677874074e-06,1.1e-06,0.000744861801239707,0.000103979794285714,8.48841595525422e-05,1.61222379523896e-06,0,3.66525110199302e-08,1.498533912e-06,0,3.1183151119787,0.0296251852765793,0.00218290838880058,0.0107959632108,0.00503389608526721,1.67806266400636e-10,0.00458204444453166
"0116","Rye","Cereals, incl feed","Poland","PL",0.0844919929873398,0.027,0.0559102143288856,0,3.05695254463934e-10,0.05253862121223,0.00911651788987812,0,9.5e-05,2.47663396717653e-05,0,9.0314793306e-13,5.01340163732728e-05,0,0,0,3.34732159669112e-05,1.1e-06,0.000694089542727337,0.000103979794285714,7.98069337013052e-05,1.50232925752011e-06,0,1.31405607108e-14,1.5215758602e-06,0,2.90576037937607,0.0276058340857464,0.00203411409052868,3.87054e-09,0.0813546073736575,1.15747198068503e-11,0.00200471598277135
"0116","Rye","Cereals, incl feed","Spain","ES",0.140483139818662,0.027,0.0852896071773686,0,0.00179567524158148,0.038391901627918,0.00597057660671064,0,9.5e-05,3.77804200391848e-05,0,5.30515393745722e-06,2.912169649592e-05,0,0,0,2.34034827526261e-05,1.1e-06,0.00066175994355102,0.000173299657142857,8.35059600693877e-05,2.29176499791665e-06,0,7.71885699379272e-08,1.4123278376e-06,0,4.43266341013661,0.0421119964077922,0.00310298920899521,0.022735821862,0.00715564854298354,3.02872182830079e-10,0.00472464081287955
"0116","Rye","Cereals, incl feed","Sweden","SE",0.050338186409047,0.027,0.0331691607538115,0,0,0.0347986067945692,0.0988977520236028,0,9.5e-05,1.46928197596243e-05,0,0,1.45115709731188e-05,0,0,0,2.66010127519356e-05,1.1e-06,0.000411773911021626,0.000103979794285714,5.1575370530734e-05,8.91268281582921e-07,0,0,1.3330140164e-06,0,1.72386449046013,0.0163773714610874,0.00120675368660644,0,0.119373133916689,3.52724762063144e-12,0.000845717223182979
"0116","Rye","Cereals, incl feed","United Kingdom of Great Britain and Northern Ireland","GB",0.0761552485836547,0.027,0.0491842272357786,0,0,0.040908873736166,0,0,9.5e-05,2.17869541878192e-05,0,0,2.3861745303932e-05,0,0,0,2.50874320843395e-05,1.1e-06,0.000610590715869278,0.000103979794285714,7.14570510154992e-05,1.32159936197298e-06,0,0,1.4495247406e-06,0,2.5561980133229,0.0242848580175281,0.00178941059076523,0,0.222775468678906,1.08539834603567e-11,0.00203514624011075
"0111","Wheat","Cereals, incl feed","Denmark","DK",0.0780825826403927,0.027,0.0251101632583815,0,0.000146976759244913,0.040440240704548,0.00135606943964716,0,9.5e-05,1.11229556161666e-05,0,4.34229038172922e-07,2.2767488329408e-05,0,0,0,3.52748427831339e-05,1.1e-06,0.000629990547904599,0.000102023827714286,7.32014375618885e-05,6.74719876805826e-07,0,6.31791628993796e-09,1.550839283e-06,0,1.30502303365654,0.0250564422462056,0.00241429261226461,0.001860936398,0.101139285108382,4.65305719479167e-12,0.00148018101909544
"0111","Wheat","Cereals, incl feed","France","FR",0.0720035592926666,0.027,0.0284819686302838,0,1.78112905860344e-05,0.03477185390735,0.00263667015263571,0,9.5e-05,1.2616551699637e-05,0,5.26217860532926e-08,1.7947524263628e-05,0,0,0,2.13425734276414e-05,1.1e-06,0.000569435715596804,0.000102023827714286,6.71459543311089e-05,7.65321601762104e-07,0,7.65632903572268e-10,1.33285388142e-06,0,1.48026218403804,0.022648011415782,0.00207236705765325,0.0002255164634,0.448393915530319,1.77948838484579e-11,0.00217927131126581
"0111","Wheat","Cereals, incl feed","Germany","DE",0.0659411565270551,0.027,0.0258518429743405,0,7.19476220389056e-10,0.042299667932672,0.00239962162678361,0,9.5e-05,1.14514947211153e-05,0,2.1256249544e-12,3.0278621340888e-05,0,0,0,2.19240413474003e-05,1.1e-06,0.000516852008885985,0.000102023827714286,6.18875836600271e-05,6.94649099942764e-07,0,3.0927274192e-14,1.584746006e-06,0,1.34356954181591,0.0205566139897835,0.00188099735854228,9.1096e-09,0.299611305331553,1.23230804327049e-11,0.00169709443662075
"0111","Wheat","Cereals, incl feed","Greece","GR",0.173617725501517,0.027,0.0643857449756058,0,0.000701039930313243,0.045828859604042,0.0108241390463147,0,9.5e-05,2.85207139558697e-05,0,2.07115666602417e-06,3.7954324525698e-05,0,0,0,1.63548553132347e-05,1.1e-06,0.000804534072950159,0.000170039712857143,9.74573785807302e-05,1.73007007047202e-06,0,3.01347751738259e-08,1.6100212846e-06,0,3.34624985778438,0.051197622824101,0.00468474980089813,0.0088761701474,0.0831954678391926,1.57545557318017e-10,0.00670073787240213
"0111","Wheat","Cereals, incl feed","Ireland","IE",0.0543628522636615,0.027,0.0213440677289246,0,0,0.0408670402024948,0.0107634211207565,0,9.5e-05,9.45470228824727e-06,0,0,2.09922809419311e-05,0,0,0,1.9066159328693e-05,1.1e-06,0.000426728736301038,0.000102023827714286,5.28752564015323e-05,5.73523421588595e-07,0,0,1.457486617e-06,0,1.10929187244031,0.0169721656483367,0.00155300862141643,0,0.757107787672661,4.87644421240211e-12,0.00136162912104263
"0111","Wheat","Cereals, incl feed","Italy","IT",0.137735454905831,0.027,0.0500524551272046,0,0.000684966193312361,0.040589126687164,0.00122959610295995,0,9.5e-05,2.21715498673326e-05,0,2.02366831893041e-06,4.5408968802156e-05,0,0,0,6.11885979183942e-06,1.1e-06,0.00100069120827666,0.000102023827714286,0.000110271503599095,1.34492898392383e-06,0,2.944383243322e-08,1.498533912e-06,0,2.60132147130742,0.0398002185110036,0.00364185005983039,0.0086726536024,0.168994329119193,1.39985225396583e-10,0.00615578834079607
"0111","Wheat","Cereals, incl feed","Poland","PL",0.0906259393402767,0.027,0.0372372644266312,0,1.88150898039874e-10,0.05253862121223,0.00198147109725751,0,9.5e-05,1.64948525114279e-05,0,5.5587416614e-13,5.01340163732728e-05,0,0,0,3.59033031709386e-05,1.1e-06,0.000744479027797975,0.000102023827714286,8.46502855512261e-05,1.00057981336048e-06,0,8.0878203452e-15,1.5215758602e-06,0,1.93529159038392,0.029609961332874,0.00270940822653749,2.38226e-09,0.285188245812997,7.70898318465522e-12,0.00215025427411024
"0111","Wheat","Cereals, incl feed","Spain","ES",0.150161514863924,0.027,0.0566083106796117,0,0.00114595040621167,0.038391901627918,0.00376589773175438,0,9.5e-05,2.5075572815534e-05,0,3.38560290238801e-06,2.912169649592e-05,0,0,0,2.50158305670159e-05,1.1e-06,0.000707350901525659,0.000170039712857143,8.77390614382802e-05,1.52108737864078e-06,0,4.92596161193171e-08,1.4123278376e-06,0,2.94204177699323,0.0450132391879965,0.00411885848779053,0.014509374354,0.210731979994116,2.01021943813181e-10,0.00505013784974976
"0111","Wheat","Cereals, incl feed","Sweden","SE",0.0732635984114089,0.027,0.0299760779206212,0,0,0.0347986067945692,0.0157715838797398,0,9.5e-05,1.32783917343321e-05,0,0,1.45115709731188e-05,0,0,0,3.87158547937737e-05,1.1e-06,0.000599307217948592,0.000102023827714286,7.01331045662878e-05,8.05468900922908e-07,0,0,1.3330140164e-06,0,1.55791389098342,0.0238360825320463,0.00218107944737678,0,0.0662275426712615,3.18769143139155e-12,0.00123088039973077
"0111","Wheat","Cereals, incl feed","United Kingdom of Great Britain and Northern Ireland","GB",0.0618654448269169,0.027,0.0248098304936135,0,0,0.040908873736166,0,0,9.5e-05,1.09899183285066e-05,0,0,2.3861745303932e-05,0,0,0,2.03800154858381e-05,1.1e-06,0.000496019210060672,0.000102023827714286,5.98043037774958e-05,6.66649818321544e-07,0,0,1.4495247406e-06,0,1.28941416756711,0.0197280367637767,0.00180517983459395,0,0.211581646994505,5.47503752658424e-12,0.0016532705200742
"01705","Peas, dry","Pulses, incl feed","Denmark","DK",0,0.027,0.0495394664554509,0,0.0142568630868594,0.040440240704548,0.0352552265748719,0,9.5e-05,2.19443131835724e-05,0,4.21205636685329e-05,2.2767488329408e-05,0,0,0,0,1.1e-06,0,0.00018457296,1.8457296e-05,1.33114477830769e-06,0,6.12842928382921e-07,1.550839283e-06,0,2.80872051545639,0.0344,0.00393220872163894,0.180512317566,0.216271479690142,1.00144877642388e-11,0
"01705","Peas, dry","Pulses, incl feed","France","FR",0,0.027,0.0599128176908183,0,0.00465291677540777,0.03477185390735,0.020030514234945,0,9.5e-05,2.65393579944971e-05,0,1.37466058339009e-05,1.7947524263628e-05,0,0,0,0,1.1e-06,0,0.00018457296,1.8457296e-05,1.6098807704066e-06,0,2.00009435791745e-07,1.33285388142e-06,0,3.39685451272122,0.0344,0.00169862221424959,0.058912594268,1.1407877305615,4.08350845923055e-11,0
