"Long code","FoodEx2 code","FoodEx2 name","SUA code","SUA name","Category","Country name","Country code","Carbon footprint, primary production (kg CO2e)","Carbon dioxide, primary production (kg CO2)","Methane, fossil, primary production (kg CH4)","Methane, biogenic, primary production (kg CH4)","Nitrous oxide, primary production (kg N2O)","Cropland (m2*year)","New N input (kg N)","New P input (kg P)","Water (m3)","Pesticides (g a.i)","Biodiversity (E/MSY)","Ammonia (kg NH3)","Animal welfare (index)","Antibiotics (index)","Mineral fertiliser production (kg CO2e)","Capital goods (kg CO2e)","Soil emissions (kg CO2e)","Energy primary production (kg CO2e)","Land use change (kg CO2e)","Enteric fermentation (kg CO2e)","Manure management (kg CO2e)","Mineral fertiliser production (kg CO2)","Capital goods (kg CO2)","Energy primary production (kg CO2)","Land use change (kg CO2)","Mineral fertiliser production (kg CH4, fossil)","Capital goods (kg CH4, fossil)","Energy primary production (kg CH4, fossil)","Soil emissions (kg CH4, biogenic)","Enteric fermentation (kg CH4, biogenic)","Manure management (kg CH4, biogenic)","Mineral fertiliser production (kg N2O)","Capital goods (kg N2O)","Soil emissions (kg N2O)","Energy primary production (kg N2O)","Manure management (kg N2O)","Direct Values (N-P-Diesel)"
"A.05.01.002","A0DZB","Oranges","01323","Oranges","Fruits","Israel","IL",0.3447411508858348,0.2673011032052239,6.140388781898868e-4,0,2.1663622384817682e-4,0.4487178336620939,0.011666663675214442,0.0033653837524657043,0.19469233177999998,0.5243310065817931,1.71891140857124e-13,0.0019560122553077116,0,0,0.04312082798447332,0.0301313,0.05292515094166848,0.21843266492670646,1.3120703298648734e-4,0,0,0.03868074350651817,0.027,0.2014891526657192,1.3120703298648734e-4,0,9.5e-5,5.190388781898868e-4,0,0,0,1.626404570679544e-5,1.1e-6,1.938650217643534e-4,5.407156377027965e-6,0,""
"A.05.01.002","A0DZB","Oranges","01323","Oranges","Fruits","Italy","IT",0.2703301812425469,0.13914633960760667,2.223280274775211e-4,0,4.5625811874033e-4,0.47207621953810175,0.012273981707990645,0.003540571646535763,0.043492196402,0.5516255000467355,2.540389441493912e-13,0.0018983823787877942,0,0,0.04299135972470189,0.0301313,0.12315066108801258,0.06876736676100371,0.005289493668828702,0,0,0.042476210365240887,0.027,0.06438063557353708,0.005289493668828702,0,9.5e-5,1.2732802747752108e-4,0,0,0,1.8869939906996438e-6,1.1e-6,4.511013226667127e-4,2.1698020829175896e-6,0,""
"A.05.01.002","A0DZB","Oranges","01323","Oranges","Fruits","Mexico","MX",0.3989460939541529,0.24661623058508939,3.865437289511443e-4,0,5.157906968729651e-4,0.7029471763314874,0.018276626584618674,0.005272103822486156,0.28568688156,0.8214003893593846,1.6510099778166795e-12,0.00241164554359535,0,0,0.07112676168514769,0.0301313,0.13704271685281552,0.1606453154161897,0,0,0,0.06906183703353933,0.027,0.15055439355155006,0,0,9.5e-5,2.9154372895114425e-4,0,0,0,7.563826562668003e-6,1.1e-6,5.019879738198371e-4,5.138896490459899e-6,0,""
"A.05.01.002","A0DZB","Oranges","01323","Oranges","Fruits","Morocco","MA",0.5194003481550056,0.34811399971054263,6.789730526883562e-4,0,5.533075145580582e-4,0.6046424446903323,0.01572070356194864,0.004534818335177493,0.120028500818,0.7065303802596333,7.85487894849924e-14,0.0013362247621056611,0,0,0.0760380685328529,0.0301313,0.12498131610883563,0.28792302922420654,3.2663428911048026e-4,0,0,0.05214061605449587,0.027,0.2686467493669363,3.2663428911048026e-4,0,9.5e-5,5.839730526883562e-4,0,0,0,8.753645596467777e-5,1.1e-6,4.578070187136836e-4,6.864039879696829e-6,0,""
"A.05.01.002","A0DZB","Oranges","01323","Oranges","Fruits","Peru","PE",1.354603689657269,1.2087218466070122,3.1006059591579774e-4,0,5.005202831207554e-4,0.5776894041364872,0.015019924507548667,0.004332670531023654,0.057455230622,0.6750355040372702,6.027384671468304e-13,0.001784628999789325,0,0,0.06813316704949862,0.0301313,0.12167433975112217,0.10895037479008,1.0257145080665684,0,0,0.054509167296550656,0.027,0.10149817124389315,1.0257145080665684,0,9.5e-5,2.150605959157977e-4,0,0,0,4.990476099980941e-5,1.1e-6,4.456935522019127e-4,3.821969919033289e-6,0,""
"A.05.01.002","A0DZB","Oranges","01323","Oranges","Fruits","Portugal","PT",0.2727114585381909,0.13387031523817672,1.9374218090156725e-4,0,4.8742720259760977e-4,0.5016358344561616,0.0130425316958602,0.0037622687584212117,0.037698924548,0.34301266429827665,4.0765964891776503e-13,0.0011556507830859965,0,0,0.04551368368839935,0.0301313,0.12895352091642287,0.06789252086115963,2.2043307220904668e-4,0,0,0.0422522924777078,0.027,0.06439758968825987,2.2043307220904668e-4,0,9.5e-5,9.874218090156724e-5,0,0,0,1.1946487951251111e-5,1.1e-6,4.7235721947407646e-4,2.0234951722822365e-6,0,""
"A.05.01.002","A0DZB","Oranges","01323","Oranges","Fruits","South Africa","ZA",0.40115769514362243,0.3101367925578933,1.8715945136894442e-4,0,3.1298004005470557e-4,0.22356780230167525,0.0058127628598435566,0.0016767585172625644,1.7073360999999998e-5,0.261241080470917,2.8585367285376963e-13,8.981106675563649e-4,0,0,0.022865894677129323,0.0301313,0.07822574393560175,0.2686418087350941,0.001292947795797387,0,0,0.020723738506326302,0.027,0.26112010625576965,0.001292947795797387,0,9.5e-5,9.215945136894441e-5,0,0,0,7.846725900377358e-6,1.1e-6,2.865411865772958e-4,1.7492127577032425e-5,0,""
"A.05.01.002","A0DZB","Oranges","01323","Oranges","Fruits","Spain","ES",0.24848508634404531,0.1321735193950054,1.9472987214626098e-4,0,4.0479346798198294e-4,0.46437586954381577,0.012073772608139209,0.003482819021578618,0.13966975238,0.2244827781565021,3.172957661091992e-13,0.0013545840543262978,0,0,0.0421092038024376,0.0301313,0.10777144893780893,0.0682226556166746,2.5047798712420663e-4,0,0,0.04027739433255907,0.027,0.06464564707532212,2.5047798712420663e-4,0,9.5e-5,9.972987214626098e-5,0,0,0,6.709924798089858e-6,1.1e-6,3.9476721222640634e-4,2.216330957486773e-6,0,"N-P"
"A.05.01.002","A0DZB","Oranges","01323","Oranges","Fruits","Türkiye","TR",0.31162312690710914,0.20728206325731388,3.6827866209450356e-4,0,3.4200131692080235e-4,0.2947963723537603,0.007664705681197769,0.0022109727926532025,0.030986811694,0.34447233218126905,6.678212226577042e-14,0.0010699573141485902,0,0,0.03034833398524013,0.0301313,0.08696506210957228,0.16417843081229672,0,0,0,0.025400575920040736,0.027,0.15488148733727314,0,0,9.5e-5,2.732786620945036e-4,0,0,0,1.812365591648129e-5,1.1e-6,3.185533410607043e-4,4.224319943616729e-6,0,""
"A.05.01.002","A0DZB","Oranges","01323","Oranges","Fruits","United States of America","US",0.29305332824064273,0.15950643049244984,1.6456923553692781e-4,0,4.712188077992397e-4,0.5542751798900097,0.014411154677140253,0.004157063849175073,2.343421078e-4,0.6476757627079514,4.1339023855864595e-14,0.0014393332675824199,0,0,0.0649045843245619,0.0301313,0.11880155492142486,0.07921588899465595,0,0,0,0.0559372494425035,0.027,0.07656918104994635,0,0,9.5e-5,6.956923553692781e-5,0,0,0,3.284738052036048e-5,1.1e-6,4.351705308477101e-4,2.100896431169078e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Albania","AL",0.2569651619542041,0.1569462941467089,3.058539579850073e-4,0,3.3298322292872514e-4,0.30794340000307946,0.008006528400080065,0.0023095755000230958,0,0.13056526090504567,1.743730387480078e-13,0.0013097854911340466,0,0,0.027890391881894436,0.0301313,0.08923650443196453,0.1035120659412592,0.006194899699085946,0,0,0.027428604344204383,0.027,0.0963227901034186,0.006194899699085946,0,9.5e-5,2.108539579850073e-4,0,0,0,1.6915294420881127e-6,1.1e-6,3.2687364260792866e-4,3.318050878708358e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Croatia","HR",0.2766046199439698,0.14039735221744665,1.688470262067159e-4,0,4.8049679980059713e-4,0.5022707661336904,0.01305903991947595,0.003767030746002678,0,0.21295833463086614,6.538060713988781e-14,0.0014423601848741468,0,0,0.045726453433905724,0.0301313,0.1273849874080112,0.07204304111778767,0.0013188379842651908,0,0,0.04282090574958562,0.027,0.06925760848359583,0.0013188379842651908,0,9.5e-5,7.384702620671591e-5,0,0,0,1.064303181069634e-5,1.1e-6,4.6661167548722054e-4,2.1420925026802855e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Cyprus","CY",0.25786119296475596,0.18695035088150855,3.0331090218277065e-4,0,2.2663801171502148e-4,0.5307083789300282,0.013798417852180733,0.0039803128419752115,0.172970791416,0.43619176404280907,3.57010686598271e-13,0.0012791770704462808,0,0,0.046879139051508874,0.0301313,0.056544043922220434,0.12275501242058043,0.0015516975704462455,0,0,0.04318116306712444,0.027,0.11521749024393788,0.0015516975704462455,0,9.5e-5,2.0831090218277062e-4,0,0,0,1.3545699576499765e-5,1.1e-6,2.0712104000813347e-4,4.871272130388256e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Egypt","EG",0.28258783567503964,0.20533152662450732,4.107660350335477e-4,0,2.3815194581147482e-4,0.44311313564579313,0.011520941526790621,0.0033233485173434483,0.42903996494,0.18787602580690904,,0.001671034564288074,0,0,0.049321677830692925,0.0301313,0.05117033853246247,0.15183793195270706,1.2658735917721344e-4,0,0,0.03715980898298141,0.027,0.1410451302823487,1.2658735917721344e-4,0,9.5e-5,3.1576603503354766e-4,0,0,0,4.4548970138137414e-5,1.1e-6,1.874371374815475e-4,5.065838191789917e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","France","FR",0.2484346623101184,0.11498129755733638,1.3027550913749308e-4,0,4.746196138479295e-4,0.4928871456018202,0.012815065785647324,0.003696653592013651,0.005429064387600001,0.7223730347357288,5.925213520253623e-14,0.0012331107003586376,0,0,0.044039081425336565,0.0301313,0.12554288510795156,0.0467501747632897,0.00197122101354061,0,0,0.04074222377392869,0.027,0.04526785276986709,0.00197122101354061,0,9.5e-5,3.527550913749308e-5,0,0,0,1.2076401653508697e-5,1.1e-6,4.5986404801447454e-4,1.5791641799462318e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Greece","GR",0.2727841174734951,0.15631099215964464,2.1025794161549937e-4,0,4.0369025147878615e-4,0.48973515123021466,0.012733113931985581,0.00367301363422661,0.086694864134,0.2076433454787651,2.305733301991796e-13,0.0016665082097816158,0,0,0.04429006510036128,0.0301313,0.10806091864503996,0.08938928975860558,9.125439694883308e-4,0,0,0.04317962744126354,0.027,0.08521882074889278,9.125439694883308e-4,0,9.5e-5,1.1525794161549937e-4,0,0,0,4.067537212812248e-6,1.1e-6,3.958275408243222e-4,2.695173441651723e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Iran (Islamic Republic of)","IR",0.17098422198645824,0.09240965954789963,2.1902984673742356e-4,0,2.6391015753034203e-4,0.18338858831499263,0.004768103296189808,0.0013754144123624447,0.31182860516,0.18428456888291225,1.1406566880940447e-14,8.914175422007914e-4,0,0,0.016487298972044238,0.0301313,0.0704740334547197,0.05389158955969429,0,0,0,0.015967365899758595,0.027,0.04944229364814104,0,0,9.5e-5,1.2402984673742356e-4,0,0,0,1.9045167482990589e-6,1.1e-6,2.5814664269128095e-4,2.758998090761993e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Israel","IL",0.33865480484956506,0.26408438082795527,6.133158097255183e-4,0,2.0620371022633458e-4,0.42871167853483494,0.01114650364190571,0.003215337589011262,0.19463840048,0.18176993616483106,1.6422734733030202e-13,0.0018688031415287074,0,0,0.04119827909259473,0.0301313,0.050286852343076525,0.21679111837042525,2.472550434685858e-4,0,0,0.03695615647882302,0.027,0.1998809693056637,2.472550434685858e-4,0,9.5e-5,5.183158097255183e-4,0,0,0,1.5538910673156445e-5,1.1e-6,1.8420092433361364e-4,5.363875219564493e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Italy","IT",0.266624488121489,0.14342626334179745,2.2061032765798705e-4,0,4.2719427478199093e-4,0.4405651216928979,0.011454693164015347,0.0033042384126967346,0.040926669942000005,0.18679569056820566,2.3708183914330514e-13,0.001771665314022017,0,0,0.04012168553499385,0.0301313,0.11527152766558148,0.06596635166463241,0.015133623256281219,0,0,0.03964092240639776,0.027,0.06165171767911845,0.015133623256281219,0,9.5e-5,1.2561032765798704e-4,0,0,0,1.7610371010845997e-6,1.1e-6,4.22240028079053e-4,2.0932096018533087e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Morocco","MA",0.48867676930134485,0.3337380537679076,6.742824144589038e-4,0,4.939380937090178e-4,0.5224654937664642,0.013584102837928068,0.003918491203248481,0.11243326315200002,0.2215207194140863,6.787322399116845e-14,0.001154618462939793,0,0,0.06570373510812916,0.0301313,0.11207673529218255,0.28053975680286564,2.252420981675089e-4,0,0,0.04505418524852591,0.027,0.2614586264212142,2.252420981675089e-4,0,9.5e-5,5.792824144589038e-4,0,0,0,7.563937677510349e-5,1.1e-6,4.105374919127566e-4,6.661225021157772e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Peru","PE",1.4897842774968806,1.3834072273565647,2.959184286497694e-4,0,3.573578057382886e-4,0.3309331852517641,0.008604262816545865,0.0024819988893882306,0.034402742298,0.33255002360571895,3.4528270620580684e-13,0.0010223364928698179,0,0,0.039030534109734075,0.0301313,0.08857687023127993,0.08675894634211528,1.2452866268137512,0,0,0.031225935995542093,0.027,0.07989466454727129,1.2452866268137512,0,9.5e-5,2.009184286497694e-4,0,0,0,2.858827148055671e-5,1.1e-6,3.244574001145785e-4,3.2121341431533163e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Portugal","PT",0.35122743647499777,0.17010850109970704,2.0262059513065348e-4,0,6.413217642505393e-4,0.7164904577800832,0.018628751902282165,0.005373678433350624,0.04304831677,0.33813420152870405,5.822635234745834e-13,0.0016506252180027584,0,0,0.06500755691927944,0.0301313,0.16943854076299125,0.0859361299938927,7.139087988343816e-4,0,0,0.06034928587673783,0.027,0.08204530642413485,7.139087988343816e-4,0,9.5e-5,1.0762059513065347e-4,0,0,0,1.7063263892093787e-5,1.1e-6,6.206539954688325e-4,2.504504889613096e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","South Africa","ZA",0.4610493874409422,0.35738683924052467,1.91261868196537e-4,0,3.588386246452774e-4,0.339034538126468,0.008814897991288168,0.00254275903594851,2.4848776e-5,0.34069095721342424,4.334893797316988e-13,0.001361960587466688,0,0,0.03467551213053594,0.0301313,0.08957085762088886,0.2780897326415733,0.028581985047944125,0,0,0.03142699011401155,0.027,0.270377864078569,0.028581985047944125,0,9.5e-5,9.626186819653701e-5,0,0,0,1.1899348045876896e-5,1.1e-6,3.2809837956369544e-4,1.7740897035705058e-5,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Spain","ES",0.26375751312527423,0.14333829855063612,2.0468484418173006e-4,0,4.1875313632975305e-4,0.5162574637922828,0.013422694058599352,0.0038719309784421207,0.17443670712,0.19493886995371237,3.527450891117174e-13,0.0015059226248490055,0,0,0.046813782074237614,0.0301313,0.11131504726253033,0.07548736956295381,1.0014225552500813e-5,0,0,0.044777316846190386,0.027,0.07155096747889324,1.0014225552500813e-5,0,9.5e-5,1.0968484418173004e-4,0,0,0,7.459579589916586e-6,1.1e-6,4.077474258700745e-4,2.446130869761985e-6,0,""
"A.05.01.005","A01CB","Mandarins and similar-","01324","Tangerines, mandarins, clementines","Fruits","Türkiye","TR",0.3187409383992514,0.21276523560166657,3.7016513100100094e-4,0,3.4778308385990833e-4,0.326191054014629,0.008480967404380355,0.0024464329051097173,0.034293334762,0.13830210380182198,7.389416184899538e-14,0.0011839036595537615,0,0,0.03358031501946056,0.0301313,0.0879950391812709,0.16703428419851993,0,0,0,0.028105639719317958,0.027,0.15765959588234862,0,0,9.5e-5,2.7516513100100097e-4,0,0,0,2.0053755678178008e-5,1.1e-6,3.2232615084714614e-4,4.3031773345841595e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Argentina","AR",0.31269421097497524,0.22249457235173614,5.022718486651332e-4,0,2.7557486275830816e-4,1.0812026433242226,0.005406013216621113,0.0010812026433242225,0.025366955854,2.2286860214969715,1.1373214682049997e-13,9.021255956743543e-4,0,0,0.021559657836741814,0.0301313,0.06889557476923502,0.1920501854535595,5.749291543891869e-5,0,0,0.020315188124008485,0.027,0.17512189131228875,5.749291543891869e-5,0,9.5e-5,4.072718486651332e-4,0,0,0,4.558497116239297e-6,1.1e-6,2.523647427444506e-4,1.755162289761822e-5,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Australia","AU",0.38803369066516114,0.3070656627816897,3.3490744484976657e-4,0,2.600285202452324e-4,0.8570816370259268,0.004285408185129634,8.570816370259267e-4,0.045723325848,1.76670476669249,8.980719373579711e-13,6.279743895770691e-4,0,0,0.016244529383131954,0.0301313,0.06360743962562675,0.27771289590253895,3.375257538635354e-4,0,0,0.013508734398970587,0.027,0.2662194026288556,3.375257538635354e-4,0,9.5e-5,2.399074448497666e-4,0,0,0,1.0021227048210134e-5,1.1e-6,2.329942843429551e-4,1.591300885406721e-5,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Austria","AT",0.3326247903095183,0.18021876943200724,0.0023381522483250376,0,3.030369372799448e-4,1.4044904368246158,0.007022452184123079,0.0014044904368246158,0.0063571756008,3.3711986764082122,2.2318100605428239e-13,5.200622606197275e-4,0,0,0.024686641655728318,0.0301313,0.07905308201100289,0.19865268314570395,1.0108349708312676e-4,0,0,0.022383935460520404,0.027,0.1307337504744037,1.0108349708312676e-4,0,9.5e-5,0.0022431522483250376,0,0,0,8.43482122786782e-6,1.1e-6,2.895717289780326e-4,3.9303870740444e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Brazil","BR",0.228049379598309,0.16657531443025553,1.7516106135696992e-4,0,2.060595807311933e-4,0.4676336707466145,0.0023381683537330726,4.676336707466145e-4,0.015551416928,0.9639345885892066,5.162482047351314e-13,3.4536778072930604e-4,0,0,0.009423429008748855,0.0301313,0.05441841486126636,0.0584360588968919,0.0756401768314019,0,0,0.008760091370304101,0.027,0.055175046228549546,0.0756401768314019,0,9.5e-5,8.016106135696991e-5,0,0,0,2.429808199431333e-6,1.1e-6,1.9933485297167166e-4,3.1949195600903084e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Bulgaria","BG",0.34059153330233316,0.23593404261156134,1.8949661119416748e-4,0,3.6267579368932457e-4,1.816240092410296,0.00908120046205148,0.0018162400924102958,0.0022831680114,3.437080539350658,3.307511451057957e-13,7.09309522675861e-4,0,0,0.03077141031416766,0.0301313,0.0945974550086735,0.18483096186166675,2.604061178252112e-4,0,0,0.027924493544563483,0.027,0.18074914294917263,2.604061178252112e-4,0,9.5e-5,9.449661119416747e-5,0,0,0,1.0428266555326652e-5,1.1e-6,3.4651082420759525e-4,4.636702926402687e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Chile","CL",0.3118018317954194,0.2402870395716674,3.3064053093350234e-4,0,2.2586704909133217e-4,0.6883638966903464,0.003441819483451732,6.883638966903463e-4,0.13943480546,1.4189264184002854,1.5901867761011145e-13,6.292192467923593e-4,0,0,0.013320044563913823,0.0301313,0.05962654454240871,0.1871334743865768,0.02159046830252013,0,0,0.013021449651207107,0.027,0.17867512161794016,0.02159046830252013,0,9.5e-5,2.356405309335023e-4,0,0,0,1.0937542589989624e-6,1.1e-6,2.184122510710942e-4,5.261043761239021e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","France","FR",0.24656981585233978,0.1621101836119174,1.6016642832763432e-4,0,2.918925739057101e-4,1.3429308122045553,0.006714654061022777,0.0013429308122045553,0.0041565829158,4.465387435539321,1.6143962925882044e-13,6.461076291256453e-4,0,0,0.023074965191949025,0.0301313,0.07672908306234637,0.11618845407004187,4.4601352800247105e-4,0,0,0.021347525084506637,0.027,0.11331664499940827,4.4601352800247105e-4,0,9.5e-5,6.516642832763433e-5,0,0,0,6.327619441180912e-6,1.1e-6,2.8105891231628707e-4,3.4060421482421177e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Georgia","GE",0.3976786177717878,0.27601386794582844,3.6027547449145575e-4,0,4.0633165086488646e-4,1.6968709699314464,0.008484354849657233,0.0016968709699314464,0.021840081666,3.859105239937555,5.900564255248202e-13,4.903197670162886e-4,0,0,0.05503267959013692,0.0301313,0.08342226893553246,0.219048272283846,0.010044096962272419,0,0,0.029569616749390716,0.027,0.20940015423416528,0.010044096962272419,0,9.5e-5,2.652754744914557e-4,0,0,0,9.32712924569458e-5,1.1e-6,3.055760766869321e-4,6.384281721008547e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Germany","DE",0.20702615069270966,0.14006301159761025,1.8072237571128172e-4,0,2.2555901940990187e-4,0.8769406697020505,0.004384703348510253,8.769406697020506e-4,0.0016985009452,1.7231259777888466,8.043208833718166e-14,3.6198839277165975e-4,0,0,0.015341826915924277,0.0301313,0.059137023202591815,0.10218318737855729,2.3281319563627084e-4,0,0,0.014065176783127518,0.027,0.09876502161884645,2.3281319563627084e-4,0,9.5e-5,8.572237571128171e-5,0,0,0,4.676374112808637e-6,1.1e-6,2.1661913261022644e-4,3.163512686866807e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Greece","GR",0.2658587430947865,0.18632556279532406,2.3083000574595475e-4,0,2.661335023012199e-4,1.1590359602497027,0.005795179801248513,0.0011590359602497026,0.072993755856,0.8544019026734323,5.456883797376277e-13,7.584723397221053e-4,0,0,0.02015759004722664,0.0301313,0.07073205188209172,0.1429600090130128,0.0018777921524553436,0,0,0.019652200248083812,0.027,0.1377955703947849,0.0018777921524553436,0,9.5e-5,1.3583000574595474e-4,0,0,0,1.8512446855048612e-6,1.1e-6,2.5909176513586713e-4,4.090492479847889e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Hungary","HU",0.27877798618346566,0.18941885444309303,2.139760855153325e-4,0,3.039657303736839e-4,1.409200954874567,0.007046004774372835,0.001409200954874567,0.006339914142999999,2.6316653091364137,1.7696416676565214e-13,5.078716829507924e-4,0,0,0.0245724352530642,0.0301313,0.07923091348842465,0.14482899406002853,1.4343381948288333e-5,0,0,0.022211166952399043,0.027,0.1401933441087457,1.4343381948288333e-5,0,9.5e-5,1.189760855153325e-4,0,0,0,8.64933443467091e-6,1.1e-6,2.902231263312258e-4,3.993269607787199e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","India","IN",0.41526033220517555,0.3343594792512417,8.049248591079218e-4,0,2.0847652803120055e-4,0.4646766733239345,0.002323383366619672,4.6467667332393444e-4,0.006616518768,0.9578393215620491,2.9923065949067837e-14,4.0892556405287454e-4,0,0,0.01013459824519501,0.0301313,0.05434864450707823,0.319529954250136,0.0011158352027662993,0,0,0.01013459824519501,0.027,0.2961090458032804,0.0011158352027662993,0,9.5e-5,7.099248591079218e-4,0,0,0,0,1.1e-6,1.9907928390871146e-4,8.297244122489088e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Iran (Islamic Republic of)","IR",0.22696881988973405,0.15451617625519265,2.915815671079644e-4,0,2.3356598144587575e-4,0.777606186012731,0.0038880309300636548,7.77606186012731e-4,0.53231941228,1.6028817980575885,4.836624268328094e-14,7.2688420539202e-4,0,0,0.01344415680082676,0.0301313,0.06173221635897038,0.12166114672993693,0,0,0,0.013020190342670327,0.027,0.11449598591252233,0,0,9.5e-5,1.9658156710796436e-4,0,0,0,1.5529906892177002e-6,1.1e-6,2.2612533464824315e-4,4.787656108414912e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Italy","IT",0.22398658338081892,0.15505711717827905,2.4574850245226193e-4,0,2.2566359278191378e-4,0.9060597274572341,0.00453029863728617,9.060597274572341e-4,0.07781263637399999,2.3956288054508557,4.875790115518481e-13,7.006886036070487e-4,0,0,0.015868012761425323,0.0301313,0.0602363258709655,0.1072560813326585,0.010494863415769572,0,0,0.01567787230849914,0.027,0.10188438145401033,0.010494863415769572,0,9.5e-5,1.5074850245226195e-4,0,0,0,6.964851755537833e-7,1.1e-6,2.2064588231122893e-4,3.221225295131041e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","New Zealand","NZ",0.31140272905439087,0.24883027462425078,1.9819545701196535e-4,0,2.0756860736697268e-4,0.7752947670704402,0.003876473835352201,7.752947670704402e-4,0.0196391593806,1.5981172637509868,7.09172139998711e-14,6.48608431836637e-4,0,0,0.012593299587865795,0.0301313,0.055299687086443255,0.09739592439660086,0.11598251798348097,0,0,0.012496081058925395,0.027,0.0933516755818444,0.11598251798348097,0,9.5e-5,1.0319545701196534e-4,0,0,0,3.561118276205104e-7,1.1e-6,2.0256295636059802e-4,3.54953917875415e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Poland","PL",0.553188938947992,0.4285179389276668,2.8930666848184326e-4,0,4.2509033443064565e-4,2.2358859698155396,0.011179429849077696,0.0022358859698155395,2.17502158e-4,4.231224818334265,8.906361930036165e-14,8.118422224485094e-4,0,0,0.03791705899537158,0.0301313,0.11043992617247625,0.2462815697709881,0.12841908400915608,0,0,0.03421640170250959,0.027,0.23888245321600116,0.12841908400915608,0,9.5e-5,1.9430666848184322e-4,0,0,0,1.3555521219274673e-5,1.1e-6,4.045418541116346e-4,5.892959099736326e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Portugal","PT",0.3490027367156649,0.2399022391479156,2.641063670355791e-4,0,3.708063290479452e-4,1.8832107990840063,0.009416053995420032,0.0018832107990840064,0.12898211156,3.0884713601301677,1.5304111079405364e-12,8.343219266885977e-4,0,0,0.03285859778868425,0.0301313,0.09712573312701941,0.18885900432764846,2.8101472312780216e-5,0,0,0.03050403684482951,0.027,0.18237010083077332,2.8101472312780216e-5,0,9.5e-5,1.6910636703557907e-4,0,0,0,8.62476536210528e-6,1.1e-6,3.557719162161883e-4,5.309647469651605e-6,0,""
"A.05.04.001","A01DX","Table grapes","01330","Grapes","Fruits","Republic of Moldova","MD",0.42758395198990456,0.29974738823101793,3.729143443869892e-4,0,4.275594003522137e-4,2.0069762494430643,0.01003488124721532,0.002006976249443064,0.028808545037999997,3.7980325611826715,8.018437564404085e-14,0.001187789584721492,0,0,0.0506288002084585,0.0301313,0.10179812640897457,0.2450257253724715,0,0,0,0.03793525313178373,0.027,0.2348121350992342,0,0,9.5e-5,2.779143443869892e-4,0,0,0,4.649650943836912e-5,1.1e-6,3.7288690992298376e-4,7.075980990860861e-6,0,""
